Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,C,8833.23689988939,11691.0923477444,14485.8800577236,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,A,33.8122320694837,44.6752555873198,55.2616575829374,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,C,30.2053296030169,39.9777909032813,49.5345915310829,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,A,34.7334924348041,45.8924938399906,56.7673367924155,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,C,31.0283149926686,41.0670403256967,50.8842290171899,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,A,219197.411131822,289620.050704404,358249.412583606,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,C,195814.640032008,259167.399855787,321122.07803297,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,A,649.556743626781,858.243060687615,1061.61528387792,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,C,580.265612065783,768.001462404617,951.594319644224,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,A,769.969875738397,1017.34191704532,1258.41475164351,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,C,687.833735237561,910.371567036424,1127.99838849925,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,A,119620.449354982,158240.119263296,195968.337614577,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,C,113218.395721196,149892.88062094,185779.971480233,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,A,41.1777361280967,54.472039781141,67.459473185959,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,C,38.9739149868833,51.5986147767492,63.9522647235376,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,A,82.8726393198577,109.628214911,135.766195903932,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,C,78.437318398059,103.845276449768,128.707730595843,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,A,2166413.1513459,2865843.40128354,3549128.8165599,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,C,2050467.31380188,2714668.85153278,3364610.11174657,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,A,782.741699122393,1035.4512166554,1282.3274815113,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,C,740.849578116299,980.830691543441,1215.65945725391,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,A,1500.88364219815,1985.44653378593,2458.82433898608,burnett,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,C,1420.55676140781,1880.71332133445,2330.99040963522,burnett,attributable,25,150
