Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,attr,method
2012,us,All,All Origins,A,1,nvss,Deaths,crude rate,596.519551347122,596.519551347122,596.519551347122,attributable,EPA
2012,us,All,All Origins,A,1,nvss,YLL,absolute number,1180921.23660995,1180921.23660995,1180921.23660995,attributable,EPA
2012,us,All,All Origins,A,1,nvss,YLL,age-adjusted rate,1329.83383809323,1329.83383809323,1329.83383809323,attributable,EPA
2012,us,All,All Origins,A,1,nvss,YLL,crude rate,9555.26565944225,9555.26565944225,9555.26565944225,attributable,EPA
2012,us,All,All Origins,A,2,nvss,Deaths,absolute number,67526.336204952,67526.336204952,67526.336204952,attributable,EPA
2012,us,All,All Origins,A,2,nvss,Deaths,age-adjusted rate,52.3004081503143,52.3004081503143,52.3004081503143,attributable,EPA
2012,us,All,All Origins,A,2,nvss,Deaths,crude rate,401.441487991546,401.441487991546,401.441487991546,attributable,EPA
2012,us,All,All Origins,A,2,nvss,YLL,absolute number,1470142.17407992,1470142.17407992,1470142.17407992,attributable,EPA
2012,us,All,All Origins,A,2,nvss,YLL,age-adjusted rate,1825.4113226057,1825.4113226057,1825.4113226057,attributable,EPA
2012,us,All,All Origins,A,2,nvss,YLL,crude rate,8739.93903845904,8739.93903845904,8739.93903845904,attributable,EPA
2012,us,All,All Origins,A,3,nvss,Deaths,absolute number,250913.778509375,250913.778509375,250913.778509375,attributable,EPA
2012,us,All,All Origins,A,3,nvss,Deaths,age-adjusted rate,51.3305847111963,51.3305847111963,51.3305847111963,attributable,EPA
2012,us,All,All Origins,A,3,nvss,Deaths,crude rate,434.807600507087,434.807600507087,434.807600507087,attributable,EPA
2012,us,All,All Origins,A,3,nvss,YLL,absolute number,5114318.32400372,5114318.32400372,5114318.32400372,attributable,EPA
2012,us,All,All Origins,A,3,nvss,YLL,age-adjusted rate,1647.49754729077,1647.49754729077,1647.49754729077,attributable,EPA
2012,us,All,All Origins,A,3,nvss,YLL,crude rate,8862.58415898985,8862.58415898985,8862.58415898985,attributable,EPA
2012,us,All,All Origins,A,4,nvss,Deaths,absolute number,70473.4748495656,70473.4748495656,70473.4748495656,attributable,EPA
2012,us,All,All Origins,A,4,nvss,Deaths,age-adjusted rate,23.6224291739154,23.6224291739154,23.6224291739154,attributable,EPA
2012,us,All,All Origins,A,4,nvss,Deaths,crude rate,161.977026344426,161.977026344426,161.977026344426,attributable,EPA
2012,us,All,All Origins,A,4,nvss,YLL,absolute number,1586378.11576178,1586378.11576178,1586378.11576178,attributable,EPA
2012,us,All,All Origins,A,4,nvss,YLL,age-adjusted rate,745.526946287828,745.526946287828,745.526946287828,attributable,EPA
2012,us,All,All Origins,A,4,nvss,YLL,crude rate,3646.14928379043,3646.14928379043,3646.14928379043,attributable,EPA
2012,us,All,All Origins,A,5,nvss,Deaths,absolute number,31836.1988202739,31836.1988202739,31836.1988202739,attributable,EPA
2012,us,All,All Origins,A,5,nvss,Deaths,age-adjusted rate,34.4183937017123,34.4183937017123,34.4183937017123,attributable,EPA
2012,us,All,All Origins,A,5,nvss,Deaths,crude rate,202.314315022785,202.314315022785,202.314315022785,attributable,EPA
2012,us,All,All Origins,A,5,nvss,YLL,absolute number,730551.531151115,730551.531151115,730551.531151115,attributable,EPA
2012,us,All,All Origins,A,5,nvss,YLL,age-adjusted rate,970.659587717012,970.659587717012,970.659587717012,attributable,EPA
2012,us,All,All Origins,A,5,nvss,YLL,crude rate,4642.54647510125,4642.54647510125,4642.54647510125,attributable,EPA
2012,us,All,All Origins,A,6,nvss,Deaths,absolute number,57659.4039455908,57659.4039455908,57659.4039455908,attributable,EPA
2012,us,All,All Origins,A,6,nvss,Deaths,age-adjusted rate,23.4106734459195,23.4106734459195,23.4106734459195,attributable,EPA
2012,us,All,All Origins,A,6,nvss,Deaths,crude rate,157.841777300335,157.841777300335,157.841777300335,attributable,EPA
2012,us,All,All Origins,A,6,nvss,YLL,absolute number,1166954.07299481,1166954.07299481,1166954.07299481,attributable,EPA
2012,us,All,All Origins,A,6,nvss,YLL,age-adjusted rate,605.578648367921,605.578648367921,605.578648367921,attributable,EPA
2012,us,All,All Origins,A,6,nvss,YLL,crude rate,3194.51975402273,3194.51975402273,3194.51975402273,attributable,EPA
2012,us,All,All Origins,A,7,nvss,Deaths,absolute number,31683.0319045708,31683.0319045708,31683.0319045708,attributable,EPA
2012,us,All,All Origins,A,7,nvss,Deaths,age-adjusted rate,16.8319904588059,16.8319904588059,16.8319904588059,attributable,EPA
2012,us,All,All Origins,A,7,nvss,Deaths,crude rate,146.172166235232,146.172166235232,146.172166235232,attributable,EPA
2012,us,All,All Origins,A,7,nvss,YLL,absolute number,603237.48754129,603237.48754129,603237.48754129,attributable,EPA
2012,us,All,All Origins,A,7,nvss,YLL,age-adjusted rate,427.576708373737,427.576708373737,427.576708373737,attributable,EPA
2012,us,All,All Origins,A,7,nvss,YLL,crude rate,2783.08372045316,2783.08372045316,2783.08372045316,attributable,EPA
2012,us,All,All Origins,F,1,nvss,Deaths,absolute number,39200.1444238975,39200.1444238975,39200.1444238975,attributable,EPA
2012,us,All,All Origins,F,1,nvss,Deaths,age-adjusted rate,39.6393468555522,39.6393468555522,39.6393468555522,attributable,EPA
2012,us,All,All Origins,F,1,nvss,Deaths,crude rate,630.240574544121,630.240574544121,630.240574544121,attributable,EPA
2012,us,All,All Origins,F,1,nvss,YLL,absolute number,550066.221659576,550066.221659576,550066.221659576,attributable,EPA
2012,us,All,All Origins,F,1,nvss,YLL,age-adjusted rate,1029.32124970555,1029.32124970555,1029.32124970555,attributable,EPA
2012,us,All,All Origins,F,1,nvss,YLL,crude rate,8843.6932228419,8843.6932228419,8843.6932228419,attributable,EPA
2012,us,All,All Origins,F,2,nvss,Deaths,absolute number,33852.7436438208,33852.7436438208,33852.7436438208,attributable,EPA
2012,us,All,All Origins,F,2,nvss,Deaths,age-adjusted rate,42.4797635712176,42.4797635712176,42.4797635712176,attributable,EPA
2012,us,All,All Origins,F,2,nvss,Deaths,crude rate,411.289930844753,411.289930844753,411.289930844753,attributable,EPA
2012,us,All,All Origins,F,2,nvss,YLL,absolute number,632802.493955727,632802.493955727,632802.493955727,attributable,EPA
2012,us,All,All Origins,F,2,nvss,YLL,age-adjusted rate,1399.09878758688,1399.09878758688,1399.09878758688,attributable,EPA
2012,us,All,All Origins,F,2,nvss,YLL,crude rate,7688.15953932125,7688.15953932125,7688.15953932125,attributable,EPA
2012,us,All,All Origins,F,3,nvss,Deaths,absolute number,134390.741019534,134390.741019534,134390.741019534,attributable,EPA
2012,us,All,All Origins,F,3,nvss,Deaths,age-adjusted rate,41.9117882950504,41.9117882950504,41.9117882950504,attributable,EPA
2012,us,All,All Origins,F,3,nvss,Deaths,crude rate,453.164104285011,453.164104285011,453.164104285011,attributable,EPA
2012,us,All,All Origins,F,3,nvss,YLL,absolute number,2352008.9715609,2352008.9715609,2352008.9715609,attributable,EPA
2012,us,All,All Origins,F,3,nvss,YLL,age-adjusted rate,1237.90793167975,1237.90793167975,1237.90793167975,attributable,EPA
2012,us,All,All Origins,F,3,nvss,YLL,crude rate,7930.94844765225,7930.94844765225,7930.94844765225,attributable,EPA
2012,us,All,All Origins,F,4,nvss,Deaths,absolute number,33476.3292786723,33476.3292786723,33476.3292786723,attributable,EPA
2012,us,All,All Origins,F,4,nvss,Deaths,age-adjusted rate,19.2879519314766,19.2879519314766,19.2879519314766,attributable,EPA
2012,us,All,All Origins,F,4,nvss,Deaths,crude rate,145.415702893882,145.415702893882,145.415702893882,attributable,EPA
2012,us,All,All Origins,F,4,nvss,YLL,absolute number,685951.468799111,685951.468799111,685951.468799111,attributable,EPA
2012,us,All,All Origins,F,4,nvss,YLL,age-adjusted rate,574.263535959911,574.263535959911,574.263535959911,attributable,EPA
2012,us,All,All Origins,F,4,nvss,YLL,crude rate,2979.66106606745,2979.66106606745,2979.66106606745,attributable,EPA
2012,us,All,All Origins,F,5,nvss,Deaths,absolute number,17373.1303060394,17373.1303060394,17373.1303060394,attributable,EPA
2012,us,All,All Origins,F,5,nvss,Deaths,age-adjusted rate,31.5229470002426,31.5229470002426,31.5229470002426,attributable,EPA
2012,us,All,All Origins,F,5,nvss,Deaths,crude rate,193.401599545353,193.401599545353,193.401599545353,attributable,EPA
2012,us,All,All Origins,F,5,nvss,YLL,absolute number,367206.042884795,367206.042884795,367206.042884795,attributable,EPA
2012,us,All,All Origins,F,5,nvss,YLL,age-adjusted rate,817.193278435516,817.193278435516,817.193278435516,attributable,EPA
2012,us,All,All Origins,F,5,nvss,YLL,crude rate,4087.82037581051,4087.82037581051,4087.82037581051,attributable,EPA
2012,us,All,All Origins,F,6,nvss,Deaths,absolute number,25031.8829130794,25031.8829130794,25031.8829130794,attributable,EPA
2012,us,All,All Origins,F,6,nvss,Deaths,age-adjusted rate,20.4502587303751,20.4502587303751,20.4502587303751,attributable,EPA
2012,us,All,All Origins,F,6,nvss,Deaths,crude rate,131.911488795478,131.911488795478,131.911488795478,attributable,EPA
2012,us,All,All Origins,F,6,nvss,YLL,absolute number,482872.707353548,482872.707353548,482872.707353548,attributable,EPA
2012,us,All,All Origins,F,6,nvss,YLL,age-adjusted rate,498.224626593349,498.224626593349,498.224626593349,attributable,EPA
2012,us,All,All Origins,F,6,nvss,YLL,crude rate,2544.61312186897,2544.61312186897,2544.61312186897,attributable,EPA
2012,us,All,All Origins,F,7,nvss,Deaths,absolute number,11509.5828733462,11509.5828733462,11509.5828733462,attributable,EPA
2012,us,All,All Origins,F,7,nvss,Deaths,age-adjusted rate,14.5901072039978,14.5901072039978,14.5901072039978,attributable,EPA
2012,us,All,All Origins,F,7,nvss,Deaths,crude rate,106.040402519874,106.040402519874,106.040402519874,attributable,EPA
2012,us,All,All Origins,F,7,nvss,YLL,absolute number,225186.895371066,225186.895371066,225186.895371066,attributable,EPA
2012,us,All,All Origins,F,7,nvss,YLL,age-adjusted rate,366.600808197015,366.600808197015,366.600808197015,attributable,EPA
2012,us,All,All Origins,F,7,nvss,YLL,crude rate,2074.69803989572,2074.69803989572,2074.69803989572,attributable,EPA
2012,us,All,All Origins,M,1,nvss,Deaths,absolute number,34550.6189692661,34550.6189692661,34550.6189692661,attributable,EPA
2012,us,All,All Origins,M,1,nvss,Deaths,age-adjusted rate,52.4338353855214,52.4338353855214,52.4338353855214,attributable,EPA
2012,us,All,All Origins,M,1,nvss,Deaths,crude rate,562.806884613722,562.806884613722,562.806884613722,attributable,EPA
2012,us,All,All Origins,M,1,nvss,YLL,absolute number,630118.921840927,630118.921840927,630118.921840927,attributable,EPA
2012,us,All,All Origins,M,1,nvss,YLL,age-adjusted rate,1594.69967601555,1594.69967601555,1594.69967601555,attributable,EPA
2012,us,All,All Origins,M,1,nvss,YLL,crude rate,10264.2232734791,10264.2232734791,10264.2232734791,attributable,EPA
2012,us,All,All Origins,M,2,nvss,Deaths,absolute number,33681.2920575309,33681.2920575309,33681.2920575309,attributable,EPA
2012,us,All,All Origins,M,2,nvss,Deaths,age-adjusted rate,61.0819550863497,61.0819550863497,61.0819550863497,attributable,EPA
2012,us,All,All Origins,M,2,nvss,Deaths,crude rate,392.094523489331,392.094523489331,392.094523489331,attributable,EPA
2012,us,All,All Origins,M,2,nvss,YLL,absolute number,836185.290963256,836185.290963256,836185.290963256,attributable,EPA
2012,us,All,All Origins,M,2,nvss,YLL,age-adjusted rate,2187.32612082605,2187.32612082605,2187.32612082605,attributable,EPA
2012,us,All,All Origins,M,2,nvss,YLL,crude rate,9734.29619769345,9734.29619769345,9734.29619769345,attributable,EPA
2012,us,All,All Origins,M,3,nvss,Deaths,absolute number,116561.264994969,116561.264994969,116561.264994969,attributable,EPA
2012,us,All,All Origins,M,3,nvss,Deaths,age-adjusted rate,60.8991645258011,60.8991645258011,60.8991645258011,attributable,EPA
2012,us,All,All Origins,M,3,nvss,Deaths,crude rate,415.536848977092,415.536848977092,415.536848977092,attributable,EPA
2012,us,All,All Origins,M,3,nvss,YLL,absolute number,2760120.18247137,2760120.18247137,2760120.18247137,attributable,EPA
2012,us,All,All Origins,M,3,nvss,YLL,age-adjusted rate,2038.03040150579,2038.03040150579,2038.03040150579,attributable,EPA
2012,us,All,All Origins,M,3,nvss,YLL,crude rate,9839.73229418655,9839.73229418655,9839.73229418655,attributable,EPA
2012,us,All,All Origins,M,4,nvss,Deaths,absolute number,36982.6185016735,36982.6185016735,36982.6185016735,attributable,EPA
2012,us,All,All Origins,M,4,nvss,Deaths,age-adjusted rate,28.5851740753087,28.5851740753087,28.5851740753087,attributable,EPA
2012,us,All,All Origins,M,4,nvss,Deaths,crude rate,180.515808641963,180.515808641963,180.515808641963,attributable,EPA
2012,us,All,All Origins,M,4,nvss,YLL,absolute number,899846.17642108,899846.17642108,899846.17642108,attributable,EPA
2012,us,All,All Origins,M,4,nvss,YLL,age-adjusted rate,936.140812418764,936.140812418764,936.140812418764,attributable,EPA
2012,us,All,All Origins,M,4,nvss,YLL,crude rate,4392.23794233714,4392.23794233714,4392.23794233714,attributable,EPA
2012,us,All,All Origins,M,5,nvss,Deaths,absolute number,14459.4222953655,14459.4222953655,14459.4222953655,attributable,EPA
2012,us,All,All Origins,M,5,nvss,Deaths,age-adjusted rate,38.2334027081425,38.2334027081425,38.2334027081425,attributable,EPA
2012,us,All,All Origins,M,5,nvss,Deaths,crude rate,214.115995020427,214.115995020427,214.115995020427,attributable,EPA
2012,us,All,All Origins,M,5,nvss,YLL,absolute number,363124.12284136,363124.12284136,363124.12284136,attributable,EPA
2012,us,All,All Origins,M,5,nvss,YLL,age-adjusted rate,1173.46603169148,1173.46603169148,1173.46603169148,attributable,EPA
2012,us,All,All Origins,M,5,nvss,YLL,crude rate,5377.16385135374,5377.16385135374,5377.16385135374,attributable,EPA
2012,us,All,All Origins,M,6,nvss,Deaths,absolute number,32624.0235510101,32624.0235510101,32624.0235510101,attributable,EPA
2012,us,All,All Origins,M,6,nvss,Deaths,age-adjusted rate,26.4546798593253,26.4546798593253,26.4546798593253,attributable,EPA
2012,us,All,All Origins,M,6,nvss,Deaths,crude rate,185.853716476385,185.853716476385,185.853716476385,attributable,EPA
2012,us,All,All Origins,M,6,nvss,YLL,absolute number,683993.739223666,683993.739223666,683993.739223666,attributable,EPA
2012,us,All,All Origins,M,6,nvss,YLL,age-adjusted rate,719.358752906354,719.358752906354,719.358752906354,attributable,EPA
2012,us,All,All Origins,M,6,nvss,YLL,crude rate,3896.60025479479,3896.60025479479,3896.60025479479,attributable,EPA
2012,us,All,All Origins,M,7,nvss,Deaths,absolute number,20154.1473481409,20154.1473481409,20154.1473481409,attributable,EPA
2012,us,All,All Origins,M,7,nvss,Deaths,age-adjusted rate,18.6916059125091,18.6916059125091,18.6916059125091,attributable,EPA
2012,us,All,All Origins,M,7,nvss,Deaths,crude rate,186.247103466015,186.247103466015,186.247103466015,attributable,EPA
2012,us,All,All Origins,M,7,nvss,YLL,absolute number,377709.686800637,377709.686800637,377709.686800637,attributable,EPA
2012,us,All,All Origins,M,7,nvss,YLL,age-adjusted rate,485.30520800544,485.30520800544,485.30520800544,attributable,EPA
2012,us,All,All Origins,M,7,nvss,YLL,crude rate,3490.46446383966,3490.46446383966,3490.46446383966,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,1666.93360281681,1666.93360281681,1666.93360281681,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,638.158258550922,638.158258550922,638.158258550922,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,37.9454725017945,37.9454725017945,37.9454725017945,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,54003.9855931731,54003.9855931731,54003.9855931731,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,16928.5964009802,16928.5964009802,16928.5964009802,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,1229.32715907237,1229.32715907237,1229.32715907237,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,751.638100829946,751.638100829946,751.638100829946,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,533.545366003277,533.545366003277,533.545366003277,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,34.3743957954299,34.3743957954299,34.3743957954299,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,22083.2690205374,22083.2690205374,22083.2690205374,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,13629.3730899867,13629.3730899867,13629.3730899867,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,1009.92622504198,1009.92622504198,1009.92622504198,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,915.326304377298,915.326304377298,915.326304377298,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,758.654917004639,758.654917004639,758.654917004639,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,41.486016236656,41.486016236656,41.486016236656,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,31922.5274550034,31922.5274550034,31922.5274550034,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,20494.2410258285,20494.2410258285,20494.2410258285,attributable,EPA
2012,us,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,1446.84850198239,1446.84850198239,1446.84850198239,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,7288.37740823239,7288.37740823239,7288.37740823239,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,483.906459720602,483.906459720602,483.906459720602,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,40.1294460453862,40.1294460453862,40.1294460453862,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,170659.15127976,170659.15127976,170659.15127976,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,11211.6561725277,11211.6561725277,11211.6561725277,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,939.640858292688,939.640858292688,939.640858292688,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,3547.72485258717,3547.72485258717,3547.72485258717,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,395.641898130683,395.641898130683,395.641898130683,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,37.4717815241253,37.4717815241253,37.4717815241253,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,74706.258964726,74706.258964726,74706.258964726,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,8837.06362082537,8837.06362082537,8837.06362082537,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,789.062492365915,789.062492365915,789.062492365915,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,3741.41644349333,3741.41644349333,3741.41644349333,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,age-adjusted rate,597.162567952296,597.162567952296,597.162567952296,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,43.0322680034897,43.0322680034897,43.0322680034897,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,95994.5531408096,95994.5531408096,95994.5531408096,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,age-adjusted rate,14100.0274017895,14100.0274017895,14100.0274017895,attributable,EPA
2012,us,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,1104.09076348999,1104.09076348999,1104.09076348999,attributable,EPA
2012,us,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,38789.1412644017,38789.1412644017,38789.1412644017,attributable,EPA
2012,us,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,1181.21481272614,1181.21481272614,1181.21481272614,attributable,EPA
2012,us,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,89.6885280478044,89.6885280478044,89.6885280478044,attributable,EPA
2012,us,Black or African American,All Origins,A,666,nvss,YLL,absolute number,1100144.86163719,1100144.86163719,1100144.86163719,attributable,EPA
2012,us,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,30819.0775156026,30819.0775156026,30819.0775156026,attributable,EPA
2012,us,Black or African American,All Origins,A,666,nvss,YLL,crude rate,2543.76276615715,2543.76276615715,2543.76276615715,attributable,EPA
2012,us,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,19098.0135442798,19098.0135442798,19098.0135442798,attributable,EPA
2012,us,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,953.908725316971,953.908725316971,953.908725316971,attributable,EPA
2012,us,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,84.7101579741742,84.7101579741742,84.7101579741742,attributable,EPA
2012,us,Black or African American,All Origins,F,666,nvss,YLL,absolute number,479184.454530701,479184.454530701,479184.454530701,attributable,EPA
2012,us,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,24047.7182264164,24047.7182264164,24047.7182264164,attributable,EPA
2012,us,Black or African American,All Origins,F,666,nvss,YLL,crude rate,2125.44570397072,2125.44570397072,2125.44570397072,attributable,EPA
2012,us,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,19676.9046030025,19676.9046030025,19676.9046030025,attributable,EPA
2012,us,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,1490.39931465686,1490.39931465686,1490.39931465686,attributable,EPA
2012,us,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,95.041013427005,95.041013427005,95.041013427005,attributable,EPA
2012,us,Black or African American,All Origins,M,666,nvss,YLL,absolute number,619873.189649542,619873.189649542,619873.189649542,attributable,EPA
2012,us,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,39254.0245008845,39254.0245008845,39254.0245008845,attributable,EPA
2012,us,Black or African American,All Origins,M,666,nvss,YLL,crude rate,2994.03678216405,2994.03678216405,2994.03678216405,attributable,EPA
2012,us,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,19644.1887981191,19644.1887981191,19644.1887981191,attributable,EPA
2012,us,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,720.946678938633,720.946678938633,720.946678938633,attributable,EPA
2012,us,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,41.3605972892038,41.3605972892038,41.3605972892038,attributable,EPA
2012,us,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,564970.14498171,564970.14498171,564970.14498171,attributable,EPA
2012,us,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,17650.5501078104,17650.5501078104,17650.5501078104,attributable,EPA
2012,us,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,1189.53767382082,1189.53767382082,1189.53767382082,attributable,EPA
2012,us,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,8932.74286301068,8932.74286301068,8932.74286301068,attributable,EPA
2012,us,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,571.43434931695,571.43434931695,571.43434931695,attributable,EPA
2012,us,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,38.1383381043308,38.1383381043308,38.1383381043308,attributable,EPA
2012,us,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,221488.958630248,221488.958630248,221488.958630248,attributable,EPA
2012,us,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,13209.5933443214,13209.5933443214,13209.5933443214,attributable,EPA
2012,us,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,945.646921685767,945.646921685767,945.646921685767,attributable,EPA
2012,us,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,10710.0547744728,10710.0547744728,10710.0547744728,attributable,EPA
2012,us,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,901.046188259876,901.046188259876,901.046188259876,attributable,EPA
2012,us,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,44.4899343366521,44.4899343366521,44.4899343366521,attributable,EPA
2012,us,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,343380.600853554,343380.600853554,343380.600853554,attributable,EPA
2012,us,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,22585.9089232642,22585.9089232642,22585.9089232642,attributable,EPA
2012,us,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,1426.41477622199,1426.41477622199,1426.41477622199,attributable,EPA
2012,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,232034.74719314,232034.74719314,232034.74719314,attributable,EPA
2012,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,826.297442209778,826.297442209778,826.297442209778,attributable,EPA
2012,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,115.61296868116,115.61296868116,115.61296868116,attributable,EPA
2012,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,4696790.24026502,4696790.24026502,4696790.24026502,attributable,EPA
2012,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,20380.7217398624,20380.7217398624,20380.7217398624,attributable,EPA
2012,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,2340.20925537395,2340.20925537395,2340.20925537395,attributable,EPA
2012,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,117264.095688002,117264.095688002,117264.095688002,attributable,EPA
2012,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,677.040819543183,677.040819543183,677.040819543183,attributable,EPA
2012,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,115.06658398438,115.06658398438,115.06658398438,attributable,EPA
2012,us,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,2085889.07015051,2085889.07015051,2085889.07015051,attributable,EPA
2012,us,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,16067.7450982473,16067.7450982473,16067.7450982473,attributable,EPA
2012,us,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,2046.79981936817,2046.79981936817,2046.79981936817,attributable,EPA
2012,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,114768.023360138,114768.023360138,114768.023360138,attributable,EPA
2012,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,998.358466708038,998.358466708038,998.358466708038,attributable,EPA
2012,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,116.173948871992,116.173948871992,116.173948871992,attributable,EPA
2012,us,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,2609951.68431006,2609951.68431006,2609951.68431006,attributable,EPA
2012,us,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,25060.73927283,25060.73927283,25060.73927283,attributable,EPA
2012,us,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,2641.92398417414,2641.92398417414,2641.92398417414,attributable,EPA
