"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"11 years"	"11"	"2004"	"2004"	"Washington"	"53"	87955
	"11 years"	"11"	"2004"	"2004"	"West Virginia"	"54"	22225
	"11 years"	"11"	"2004"	"2004"	"Wisconsin"	"55"	78343
	"11 years"	"11"	"2004"	"2004"	"Wyoming"	"56"	7005
	"11 years"	"11"	"2005"	"2005"	"Alabama"	"01"	62954
	"11 years"	"11"	"2005"	"2005"	"Alaska"	"02"	10525
	"11 years"	"11"	"2005"	"2005"	"Arizona"	"04"	83417
	"11 years"	"11"	"2005"	"2005"	"Arkansas"	"05"	37409
	"11 years"	"11"	"2005"	"2005"	"California"	"06"	546011
	"11 years"	"11"	"2005"	"2005"	"Colorado"	"08"	62969
	"11 years"	"11"	"2005"	"2005"	"Connecticut"	"09"	49562
	"11 years"	"11"	"2005"	"2005"	"Delaware"	"10"	11448
	"11 years"	"11"	"2005"	"2005"	"District of Columbia"	"11"	6493
	"11 years"	"11"	"2005"	"2005"	"Florida"	"12"	226376
	"11 years"	"11"	"2005"	"2005"	"Georgia"	"13"	129585
	"11 years"	"11"	"2005"	"2005"	"Hawaii"	"15"	17374
	"11 years"	"11"	"2005"	"2005"	"Idaho"	"16"	21506
	"11 years"	"11"	"2005"	"2005"	"Illinois"	"17"	182422
	"11 years"	"11"	"2005"	"2005"	"Indiana"	"18"	89670
	"11 years"	"11"	"2005"	"2005"	"Iowa"	"19"	40149
	"11 years"	"11"	"2005"	"2005"	"Kansas"	"20"	38365
	"11 years"	"11"	"2005"	"2005"	"Kentucky"	"21"	55952
	"11 years"	"11"	"2005"	"2005"	"Louisiana"	"22"	66197
	"11 years"	"11"	"2005"	"2005"	"Maine"	"23"	16741
	"11 years"	"11"	"2005"	"2005"	"Maryland"	"24"	78500
	"11 years"	"11"	"2005"	"2005"	"Massachusetts"	"25"	83293
	"11 years"	"11"	"2005"	"2005"	"Michigan"	"26"	144880
	"11 years"	"11"	"2005"	"2005"	"Minnesota"	"27"	71727
	"11 years"	"11"	"2005"	"2005"	"Mississippi"	"28"	42710
	"11 years"	"11"	"2005"	"2005"	"Missouri"	"29"	79949
	"11 years"	"11"	"2005"	"2005"	"Montana"	"30"	12297
	"11 years"	"11"	"2005"	"2005"	"Nebraska"	"31"	24457
	"11 years"	"11"	"2005"	"2005"	"Nevada"	"32"	34415
	"11 years"	"11"	"2005"	"2005"	"New Hampshire"	"33"	17850
	"11 years"	"11"	"2005"	"2005"	"New Jersey"	"34"	121312
	"11 years"	"11"	"2005"	"2005"	"New Mexico"	"35"	28268
	"11 years"	"11"	"2005"	"2005"	"New York"	"36"	257824
	"11 years"	"11"	"2005"	"2005"	"North Carolina"	"37"	117418
	"11 years"	"11"	"2005"	"2005"	"North Dakota"	"38"	8399
	"11 years"	"11"	"2005"	"2005"	"Ohio"	"39"	160021
	"11 years"	"11"	"2005"	"2005"	"Oklahoma"	"40"	48303
	"11 years"	"11"	"2005"	"2005"	"Oregon"	"41"	47011
	"11 years"	"11"	"2005"	"2005"	"Pennsylvania"	"42"	165702
	"11 years"	"11"	"2005"	"2005"	"Rhode Island"	"44"	13975
	"11 years"	"11"	"2005"	"2005"	"South Carolina"	"45"	57347
	"11 years"	"11"	"2005"	"2005"	"South Dakota"	"46"	10886
	"11 years"	"11"	"2005"	"2005"	"Tennessee"	"47"	80849
	"11 years"	"11"	"2005"	"2005"	"Texas"	"48"	347617
	"11 years"	"11"	"2005"	"2005"	"Utah"	"49"	38780
	"11 years"	"11"	"2005"	"2005"	"Vermont"	"50"	8209
	"11 years"	"11"	"2005"	"2005"	"Virginia"	"51"	101837
	"11 years"	"11"	"2005"	"2005"	"Washington"	"53"	85247
	"11 years"	"11"	"2005"	"2005"	"West Virginia"	"54"	21717
	"11 years"	"11"	"2005"	"2005"	"Wisconsin"	"55"	76403
	"11 years"	"11"	"2005"	"2005"	"Wyoming"	"56"	6900
	"11 years"	"11"	"2006"	"2006"	"Alabama"	"01"	63022
	"11 years"	"11"	"2006"	"2006"	"Alaska"	"02"	10392
	"11 years"	"11"	"2006"	"2006"	"Arizona"	"04"	86321
	"11 years"	"11"	"2006"	"2006"	"Arkansas"	"05"	38126
	"11 years"	"11"	"2006"	"2006"	"California"	"06"	542116
	"11 years"	"11"	"2006"	"2006"	"Colorado"	"08"	63589
	"11 years"	"11"	"2006"	"2006"	"Connecticut"	"09"	48914
	"11 years"	"11"	"2006"	"2006"	"Delaware"	"10"	11251
	"11 years"	"11"	"2006"	"2006"	"District of Columbia"	"11"	5926
	"11 years"	"11"	"2006"	"2006"	"Florida"	"12"	225777
	"11 years"	"11"	"2006"	"2006"	"Georgia"	"13"	131276
	"11 years"	"11"	"2006"	"2006"	"Hawaii"	"15"	16805
	"11 years"	"11"	"2006"	"2006"	"Idaho"	"16"	21895
	"11 years"	"11"	"2006"	"2006"	"Illinois"	"17"	181932
	"11 years"	"11"	"2006"	"2006"	"Indiana"	"18"	88945
	"11 years"	"11"	"2006"	"2006"	"Iowa"	"19"	39780
	"11 years"	"11"	"2006"	"2006"	"Kansas"	"20"	38567
	"11 years"	"11"	"2006"	"2006"	"Kentucky"	"21"	56828
	"11 years"	"11"	"2006"	"2006"	"Louisiana"	"22"	59727
	"11 years"	"11"	"2006"	"2006"	"Maine"	"23"	16398
	"11 years"	"11"	"2006"	"2006"	"Maryland"	"24"	78493
	"11 years"	"11"	"2006"	"2006"	"Massachusetts"	"25"	83094
	"11 years"	"11"	"2006"	"2006"	"Michigan"	"26"	143538
	"11 years"	"11"	"2006"	"2006"	"Minnesota"	"27"	71053
	"11 years"	"11"	"2006"	"2006"	"Mississippi"	"28"	42000
	"11 years"	"11"	"2006"	"2006"	"Missouri"	"29"	78664
	"11 years"	"11"	"2006"	"2006"	"Montana"	"30"	12303
	"11 years"	"11"	"2006"	"2006"	"Nebraska"	"31"	24527
	"11 years"	"11"	"2006"	"2006"	"Nevada"	"32"	35301
	"11 years"	"11"	"2006"	"2006"	"New Hampshire"	"33"	17853
	"11 years"	"11"	"2006"	"2006"	"New Jersey"	"34"	120471
	"11 years"	"11"	"2006"	"2006"	"New Mexico"	"35"	28158
	"11 years"	"11"	"2006"	"2006"	"New York"	"36"	255988
	"11 years"	"11"	"2006"	"2006"	"North Carolina"	"37"	119212
	"11 years"	"11"	"2006"	"2006"	"North Dakota"	"38"	8106
	"11 years"	"11"	"2006"	"2006"	"Ohio"	"39"	158291
	"11 years"	"11"	"2006"	"2006"	"Oklahoma"	"40"	48236
	"11 years"	"11"	"2006"	"2006"	"Oregon"	"41"	47779
	"11 years"	"11"	"2006"	"2006"	"Pennsylvania"	"42"	163114
	"11 years"	"11"	"2006"	"2006"	"Rhode Island"	"44"	13575
	"11 years"	"11"	"2006"	"2006"	"South Carolina"	"45"	57640
	"11 years"	"11"	"2006"	"2006"	"South Dakota"	"46"	10595
	"11 years"	"11"	"2006"	"2006"	"Tennessee"	"47"	82549
	"11 years"	"11"	"2006"	"2006"	"Texas"	"48"	352408
	"11 years"	"11"	"2006"	"2006"	"Utah"	"49"	40979
	"11 years"	"11"	"2006"	"2006"	"Vermont"	"50"	8082
	"11 years"	"11"	"2006"	"2006"	"Virginia"	"51"	102466
	"11 years"	"11"	"2006"	"2006"	"Washington"	"53"	85505
	"11 years"	"11"	"2006"	"2006"	"West Virginia"	"54"	21702
	"11 years"	"11"	"2006"	"2006"	"Wisconsin"	"55"	76051
	"11 years"	"11"	"2006"	"2006"	"Wyoming"	"56"	6650
	"11 years"	"11"	"2007"	"2007"	"Alabama"	"01"	62519
	"11 years"	"11"	"2007"	"2007"	"Alaska"	"02"	10185
	"11 years"	"11"	"2007"	"2007"	"Arizona"	"04"	86992
	"11 years"	"11"	"2007"	"2007"	"Arkansas"	"05"	38651
	"11 years"	"11"	"2007"	"2007"	"California"	"06"	529581
	"11 years"	"11"	"2007"	"2007"	"Colorado"	"08"	63965
	"11 years"	"11"	"2007"	"2007"	"Connecticut"	"09"	48720
	"11 years"	"11"	"2007"	"2007"	"Delaware"	"10"	11360
	"11 years"	"11"	"2007"	"2007"	"District of Columbia"	"11"	5736
	"11 years"	"11"	"2007"	"2007"	"Florida"	"12"	223958
	"11 years"	"11"	"2007"	"2007"	"Georgia"	"13"	133318
	"11 years"	"11"	"2007"	"2007"	"Hawaii"	"15"	16747
	"11 years"	"11"	"2007"	"2007"	"Idaho"	"16"	22607
	"11 years"	"11"	"2007"	"2007"	"Illinois"	"17"	178729
	"11 years"	"11"	"2007"	"2007"	"Indiana"	"18"	90362
	"11 years"	"11"	"2007"	"2007"	"Iowa"	"19"	39235
	"11 years"	"11"	"2007"	"2007"	"Kansas"	"20"	38842
	"11 years"	"11"	"2007"	"2007"	"Kentucky"	"21"	55699
	"11 years"	"11"	"2007"	"2007"	"Louisiana"	"22"	59423
	"11 years"	"11"	"2007"	"2007"	"Maine"	"23"	16110
	"11 years"	"11"	"2007"	"2007"	"Maryland"	"24"	76328
	"11 years"	"11"	"2007"	"2007"	"Massachusetts"	"25"	81123
	"11 years"	"11"	"2007"	"2007"	"Michigan"	"26"	138361
	"11 years"	"11"	"2007"	"2007"	"Minnesota"	"27"	70766
	"11 years"	"11"	"2007"	"2007"	"Mississippi"	"28"	41777
	"11 years"	"11"	"2007"	"2007"	"Missouri"	"29"	78870
	"11 years"	"11"	"2007"	"2007"	"Montana"	"30"	12134
	"11 years"	"11"	"2007"	"2007"	"Nebraska"	"31"	24109
	"11 years"	"11"	"2007"	"2007"	"Nevada"	"32"	36322
	"11 years"	"11"	"2007"	"2007"	"New Hampshire"	"33"	17306
	"11 years"	"11"	"2007"	"2007"	"New Jersey"	"34"	119176
	"11 years"	"11"	"2007"	"2007"	"New Mexico"	"35"	27970
	"11 years"	"11"	"2007"	"2007"	"New York"	"36"	249224
	"11 years"	"11"	"2007"	"2007"	"North Carolina"	"37"	119452
	"11 years"	"11"	"2007"	"2007"	"North Dakota"	"38"	8070
	"11 years"	"11"	"2007"	"2007"	"Ohio"	"39"	157568
	"11 years"	"11"	"2007"	"2007"	"Oklahoma"	"40"	47994
	"11 years"	"11"	"2007"	"2007"	"Oregon"	"41"	48094
	"11 years"	"11"	"2007"	"2007"	"Pennsylvania"	"42"	159992
	"11 years"	"11"	"2007"	"2007"	"Rhode Island"	"44"	12989
	"11 years"	"11"	"2007"	"2007"	"South Carolina"	"45"	57474
	"11 years"	"11"	"2007"	"2007"	"South Dakota"	"46"	10777
	"11 years"	"11"	"2007"	"2007"	"Tennessee"	"47"	82579
	"11 years"	"11"	"2007"	"2007"	"Texas"	"48"	358291
	"11 years"	"11"	"2007"	"2007"	"Utah"	"49"	41693
	"11 years"	"11"	"2007"	"2007"	"Vermont"	"50"	7599
	"11 years"	"11"	"2007"	"2007"	"Virginia"	"51"	99860
	"11 years"	"11"	"2007"	"2007"	"Washington"	"53"	84832
	"11 years"	"11"	"2007"	"2007"	"West Virginia"	"54"	21860
	"11 years"	"11"	"2007"	"2007"	"Wisconsin"	"55"	74483
	"11 years"	"11"	"2007"	"2007"	"Wyoming"	"56"	6680
	"11 years"	"11"	"2008"	"2008"	"Alabama"	"01"	62175
	"11 years"	"11"	"2008"	"2008"	"Alaska"	"02"	9908
	"11 years"	"11"	"2008"	"2008"	"Arizona"	"04"	88262
	"11 years"	"11"	"2008"	"2008"	"Arkansas"	"05"	38940
	"11 years"	"11"	"2008"	"2008"	"California"	"06"	514693
	"11 years"	"11"	"2008"	"2008"	"Colorado"	"08"	64409
	"11 years"	"11"	"2008"	"2008"	"Connecticut"	"09"	48378
	"11 years"	"11"	"2008"	"2008"	"Delaware"	"10"	10722
	"11 years"	"11"	"2008"	"2008"	"District of Columbia"	"11"	5358
	"11 years"	"11"	"2008"	"2008"	"Florida"	"12"	223071
	"11 years"	"11"	"2008"	"2008"	"Georgia"	"13"	133585
	"11 years"	"11"	"2008"	"2008"	"Hawaii"	"15"	16039
	"11 years"	"11"	"2008"	"2008"	"Idaho"	"16"	23222
	"11 years"	"11"	"2008"	"2008"	"Illinois"	"17"	173330
	"11 years"	"11"	"2008"	"2008"	"Indiana"	"18"	88280
	"11 years"	"11"	"2008"	"2008"	"Iowa"	"19"	39110
	"11 years"	"11"	"2008"	"2008"	"Kansas"	"20"	37810
	"11 years"	"11"	"2008"	"2008"	"Kentucky"	"21"	55640
	"11 years"	"11"	"2008"	"2008"	"Louisiana"	"22"	59540
	"11 years"	"11"	"2008"	"2008"	"Maine"	"23"	15782
	"11 years"	"11"	"2008"	"2008"	"Maryland"	"24"	74464
	"11 years"	"11"	"2008"	"2008"	"Massachusetts"	"25"	79669
	"11 years"	"11"	"2008"	"2008"	"Michigan"	"26"	134901
	"11 years"	"11"	"2008"	"2008"	"Minnesota"	"27"	69756
	"11 years"	"11"	"2008"	"2008"	"Mississippi"	"28"	40463
	"11 years"	"11"	"2008"	"2008"	"Missouri"	"29"	77222
	"11 years"	"11"	"2008"	"2008"	"Montana"	"30"	12092
	"11 years"	"11"	"2008"	"2008"	"Nebraska"	"31"	24090
	"11 years"	"11"	"2008"	"2008"	"Nevada"	"32"	36634
	"11 years"	"11"	"2008"	"2008"	"New Hampshire"	"33"	17066
	"11 years"	"11"	"2008"	"2008"	"New Jersey"	"34"	116433
	"11 years"	"11"	"2008"	"2008"	"New Mexico"	"35"	27545
	"11 years"	"11"	"2008"	"2008"	"New York"	"36"	240255
	"11 years"	"11"	"2008"	"2008"	"North Carolina"	"37"	121641
	"11 years"	"11"	"2008"	"2008"	"North Dakota"	"38"	7702
	"11 years"	"11"	"2008"	"2008"	"Ohio"	"39"	152138
	"11 years"	"11"	"2008"	"2008"	"Oklahoma"	"40"	48694
	"11 years"	"11"	"2008"	"2008"	"Oregon"	"41"	48227
	"11 years"	"11"	"2008"	"2008"	"Pennsylvania"	"42"	155759
	"11 years"	"11"	"2008"	"2008"	"Rhode Island"	"44"	12758
	"11 years"	"11"	"2008"	"2008"	"South Carolina"	"45"	57306
	"11 years"	"11"	"2008"	"2008"	"South Dakota"	"46"	10506
	"11 years"	"11"	"2008"	"2008"	"Tennessee"	"47"	81825
	"11 years"	"11"	"2008"	"2008"	"Texas"	"48"	361971
	"11 years"	"11"	"2008"	"2008"	"Utah"	"49"	43440
	"11 years"	"11"	"2008"	"2008"	"Vermont"	"50"	7331
	"11 years"	"11"	"2008"	"2008"	"Virginia"	"51"	100090
	"11 years"	"11"	"2008"	"2008"	"Washington"	"53"	85112
	"11 years"	"11"	"2008"	"2008"	"West Virginia"	"54"	21218
	"11 years"	"11"	"2008"	"2008"	"Wisconsin"	"55"	73936
	"11 years"	"11"	"2008"	"2008"	"Wyoming"	"56"	6890
	"12 years"	"12"	"2000"	"2000"	"Alabama"	"01"	63112
	"12 years"	"12"	"2000"	"2000"	"Alaska"	"02"	11293
	"12 years"	"12"	"2000"	"2000"	"Arizona"	"04"	75538
	"12 years"	"12"	"2000"	"2000"	"Arkansas"	"05"	38465
	"12 years"	"12"	"2000"	"2000"	"California"	"06"	513160
	"12 years"	"12"	"2000"	"2000"	"Colorado"	"08"	62545
	"12 years"	"12"	"2000"	"2000"	"Connecticut"	"09"	48277
	"12 years"	"12"	"2000"	"2000"	"Delaware"	"10"	11068
	"12 years"	"12"	"2000"	"2000"	"District of Columbia"	"11"	5753
	"12 years"	"12"	"2000"	"2000"	"Florida"	"12"	210723
	"12 years"	"12"	"2000"	"2000"	"Georgia"	"13"	121364
	"12 years"	"12"	"2000"	"2000"	"Hawaii"	"15"	16605
	"12 years"	"12"	"2000"	"2000"	"Idaho"	"16"	20798
	"12 years"	"12"	"2000"	"2000"	"Illinois"	"17"	180101
	"12 years"	"12"	"2000"	"2000"	"Indiana"	"18"	87919
	"12 years"	"12"	"2000"	"2000"	"Iowa"	"19"	41462
	"12 years"	"12"	"2000"	"2000"	"Kansas"	"20"	40195
	"12 years"	"12"	"2000"	"2000"	"Kentucky"	"21"	55045
	"12 years"	"12"	"2000"	"2000"	"Louisiana"	"22"	68006
	"12 years"	"12"	"2000"	"2000"	"Maine"	"23"	18559
	"12 years"	"12"	"2000"	"2000"	"Maryland"	"24"	78345
	"12 years"	"12"	"2000"	"2000"	"Massachusetts"	"25"	86550
	"12 years"	"12"	"2000"	"2000"	"Michigan"	"26"	148552
	"12 years"	"12"	"2000"	"2000"	"Minnesota"	"27"	74926
	"12 years"	"12"	"2000"	"2000"	"Mississippi"	"28"	42778
	"12 years"	"12"	"2000"	"2000"	"Missouri"	"29"	81634
	"12 years"	"12"	"2000"	"2000"	"Montana"	"30"	13895
	"12 years"	"12"	"2000"	"2000"	"Nebraska"	"31"	25448
	"12 years"	"12"	"2000"	"2000"	"Nevada"	"32"	27706
	"12 years"	"12"	"2000"	"2000"	"New Hampshire"	"33"	18830
	"12 years"	"12"	"2000"	"2000"	"New Jersey"	"34"	118074
	"12 years"	"12"	"2000"	"2000"	"New Mexico"	"35"	29218
	"12 years"	"12"	"2000"	"2000"	"New York"	"36"	264886
	"12 years"	"12"	"2000"	"2000"	"North Carolina"	"37"	110308
	"12 years"	"12"	"2000"	"2000"	"North Dakota"	"38"	9372
	"12 years"	"12"	"2000"	"2000"	"Ohio"	"39"	164529
	"12 years"	"12"	"2000"	"2000"	"Oklahoma"	"40"	49735
	"12 years"	"12"	"2000"	"2000"	"Oregon"	"41"	47654
	"12 years"	"12"	"2000"	"2000"	"Pennsylvania"	"42"	171744
	"12 years"	"12"	"2000"	"2000"	"Rhode Island"	"44"	14244
	"12 years"	"12"	"2000"	"2000"	"South Carolina"	"45"	57323
	"12 years"	"12"	"2000"	"2000"	"South Dakota"	"46"	11739
	"12 years"	"12"	"2000"	"2000"	"Tennessee"	"47"	78140
	"12 years"	"12"	"2000"	"2000"	"Texas"	"48"	325991
	"12 years"	"12"	"2000"	"2000"	"Utah"	"49"	38106
	"12 years"	"12"	"2000"	"2000"	"Vermont"	"50"	9124
	"12 years"	"12"	"2000"	"2000"	"Virginia"	"51"	98986
	"12 years"	"12"	"2000"	"2000"	"Washington"	"53"	86564
	"12 years"	"12"	"2000"	"2000"	"West Virginia"	"54"	22777
	"12 years"	"12"	"2000"	"2000"	"Wisconsin"	"55"	79989
	"12 years"	"12"	"2000"	"2000"	"Wyoming"	"56"	7577
	"12 years"	"12"	"2001"	"2001"	"Alabama"	"01"	64388
	"12 years"	"12"	"2001"	"2001"	"Alaska"	"02"	11170
	"12 years"	"12"	"2001"	"2001"	"Arizona"	"04"	78032
	"12 years"	"12"	"2001"	"2001"	"Arkansas"	"05"	38709
	"12 years"	"12"	"2001"	"2001"	"California"	"06"	529980
	"12 years"	"12"	"2001"	"2001"	"Colorado"	"08"	63299
	"12 years"	"12"	"2001"	"2001"	"Connecticut"	"09"	49817
	"12 years"	"12"	"2001"	"2001"	"Delaware"	"10"	11364
	"12 years"	"12"	"2001"	"2001"	"District of Columbia"	"11"	6068
	"12 years"	"12"	"2001"	"2001"	"Florida"	"12"	219723
	"12 years"	"12"	"2001"	"2001"	"Georgia"	"13"	125763
	"12 years"	"12"	"2001"	"2001"	"Hawaii"	"15"	16652
	"12 years"	"12"	"2001"	"2001"	"Idaho"	"16"	21312
	"12 years"	"12"	"2001"	"2001"	"Illinois"	"17"	184178
	"12 years"	"12"	"2001"	"2001"	"Indiana"	"18"	89879
	"12 years"	"12"	"2001"	"2001"	"Iowa"	"19"	42349
	"12 years"	"12"	"2001"	"2001"	"Kansas"	"20"	40788
	"12 years"	"12"	"2001"	"2001"	"Kentucky"	"21"	56501
	"12 years"	"12"	"2001"	"2001"	"Louisiana"	"22"	69523
	"12 years"	"12"	"2001"	"2001"	"Maine"	"23"	18443
	"12 years"	"12"	"2001"	"2001"	"Maryland"	"24"	81025
	"12 years"	"12"	"2001"	"2001"	"Massachusetts"	"25"	87816
	"12 years"	"12"	"2001"	"2001"	"Michigan"	"26"	149400
	"12 years"	"12"	"2001"	"2001"	"Minnesota"	"27"	75487
	"12 years"	"12"	"2001"	"2001"	"Mississippi"	"28"	44131
	"12 years"	"12"	"2001"	"2001"	"Missouri"	"29"	83291
	"12 years"	"12"	"2001"	"2001"	"Montana"	"30"	13502
	"12 years"	"12"	"2001"	"2001"	"Nebraska"	"31"	25415
	"12 years"	"12"	"2001"	"2001"	"Nevada"	"32"	29276
	"12 years"	"12"	"2001"	"2001"	"New Hampshire"	"33"	19127
	"12 years"	"12"	"2001"	"2001"	"New Jersey"	"34"	122766
	"12 years"	"12"	"2001"	"2001"	"New Mexico"	"35"	29338
	"12 years"	"12"	"2001"	"2001"	"New York"	"36"	271380
	"12 years"	"12"	"2001"	"2001"	"North Carolina"	"37"	114501
	"12 years"	"12"	"2001"	"2001"	"North Dakota"	"38"	9300
	"12 years"	"12"	"2001"	"2001"	"Ohio"	"39"	167318
	"12 years"	"12"	"2001"	"2001"	"Oklahoma"	"40"	50217
	"12 years"	"12"	"2001"	"2001"	"Oregon"	"41"	49216
	"12 years"	"12"	"2001"	"2001"	"Pennsylvania"	"42"	175139
	"12 years"	"12"	"2001"	"2001"	"Rhode Island"	"44"	14530
	"12 years"	"12"	"2001"	"2001"	"South Carolina"	"45"	59995
	"12 years"	"12"	"2001"	"2001"	"South Dakota"	"46"	11766
	"12 years"	"12"	"2001"	"2001"	"Tennessee"	"47"	81282
	"12 years"	"12"	"2001"	"2001"	"Texas"	"48"	331972
	"12 years"	"12"	"2001"	"2001"	"Utah"	"49"	39118
	"12 years"	"12"	"2001"	"2001"	"Vermont"	"50"	9227
	"12 years"	"12"	"2001"	"2001"	"Virginia"	"51"	101521
	"12 years"	"12"	"2001"	"2001"	"Washington"	"53"	87996
	"12 years"	"12"	"2001"	"2001"	"West Virginia"	"54"	22823
	"12 years"	"12"	"2001"	"2001"	"Wisconsin"	"55"	80713
	"12 years"	"12"	"2001"	"2001"	"Wyoming"	"56"	7429
	"12 years"	"12"	"2002"	"2002"	"Alabama"	"01"	67543
	"12 years"	"12"	"2002"	"2002"	"Alaska"	"02"	11841
	"12 years"	"12"	"2002"	"2002"	"Arizona"	"04"	83507
	"12 years"	"12"	"2002"	"2002"	"Arkansas"	"05"	40102
	"12 years"	"12"	"2002"	"2002"	"California"	"06"	562370
	"12 years"	"12"	"2002"	"2002"	"Colorado"	"08"	66398
	"12 years"	"12"	"2002"	"2002"	"Connecticut"	"09"	52541
	"12 years"	"12"	"2002"	"2002"	"Delaware"	"10"	11953
	"12 years"	"12"	"2002"	"2002"	"District of Columbia"	"11"	6868
	"12 years"	"12"	"2002"	"2002"	"Florida"	"12"	232116
	"12 years"	"12"	"2002"	"2002"	"Georgia"	"13"	133517
	"12 years"	"12"	"2002"	"2002"	"Hawaii"	"15"	17688
	"12 years"	"12"	"2002"	"2002"	"Idaho"	"16"	22120
	"12 years"	"12"	"2002"	"2002"	"Illinois"	"17"	191361
	"12 years"	"12"	"2002"	"2002"	"Indiana"	"18"	93669
	"12 years"	"12"	"2002"	"2002"	"Iowa"	"19"	43403
	"12 years"	"12"	"2002"	"2002"	"Kansas"	"20"	41980
	"12 years"	"12"	"2002"	"2002"	"Kentucky"	"21"	58716
	"12 years"	"12"	"2002"	"2002"	"Louisiana"	"22"	70003
	"12 years"	"12"	"2002"	"2002"	"Maine"	"23"	19133
	"12 years"	"12"	"2002"	"2002"	"Maryland"	"24"	85589
	"12 years"	"12"	"2002"	"2002"	"Massachusetts"	"25"	92052
	"12 years"	"12"	"2002"	"2002"	"Michigan"	"26"	160678
	"12 years"	"12"	"2002"	"2002"	"Minnesota"	"27"	77661
	"12 years"	"12"	"2002"	"2002"	"Mississippi"	"28"	45879
	"12 years"	"12"	"2002"	"2002"	"Missouri"	"29"	85854
	"12 years"	"12"	"2002"	"2002"	"Montana"	"30"	14084
	"12 years"	"12"	"2002"	"2002"	"Nebraska"	"31"	26598
	"12 years"	"12"	"2002"	"2002"	"Nevada"	"32"	32300
	"12 years"	"12"	"2002"	"2002"	"New Hampshire"	"33"	19794
	"12 years"	"12"	"2002"	"2002"	"New Jersey"	"34"	128050
	"12 years"	"12"	"2002"	"2002"	"New Mexico"	"35"	30242
	"12 years"	"12"	"2002"	"2002"	"New York"	"36"	284492
	"12 years"	"12"	"2002"	"2002"	"North Carolina"	"37"	121371
	"12 years"	"12"	"2002"	"2002"	"North Dakota"	"38"	9328
	"12 years"	"12"	"2002"	"2002"	"Ohio"	"39"	172456
	"12 years"	"12"	"2002"	"2002"	"Oklahoma"	"40"	52059
	"12 years"	"12"	"2002"	"2002"	"Oregon"	"41"	51219
	"12 years"	"12"	"2002"	"2002"	"Pennsylvania"	"42"	180869
	"12 years"	"12"	"2002"	"2002"	"Rhode Island"	"44"	15489
	"12 years"	"12"	"2002"	"2002"	"South Carolina"	"45"	62929
	"12 years"	"12"	"2002"	"2002"	"South Dakota"	"46"	11773
	"12 years"	"12"	"2002"	"2002"	"Tennessee"	"47"	84204
	"12 years"	"12"	"2002"	"2002"	"Texas"	"48"	347262
	"12 years"	"12"	"2002"	"2002"	"Utah"	"49"	39952
	"12 years"	"12"	"2002"	"2002"	"Vermont"	"50"	9369
	"12 years"	"12"	"2002"	"2002"	"Virginia"	"51"	106204
	"12 years"	"12"	"2002"	"2002"	"Washington"	"53"	91259
	"12 years"	"12"	"2002"	"2002"	"West Virginia"	"54"	23739
	"12 years"	"12"	"2002"	"2002"	"Wisconsin"	"55"	83245
	"12 years"	"12"	"2002"	"2002"	"Wyoming"	"56"	7522
	"12 years"	"12"	"2003"	"2003"	"Alabama"	"01"	66223
	"12 years"	"12"	"2003"	"2003"	"Alaska"	"02"	11527
	"12 years"	"12"	"2003"	"2003"	"Arizona"	"04"	83054
	"12 years"	"12"	"2003"	"2003"	"Arkansas"	"05"	39709
	"12 years"	"12"	"2003"	"2003"	"California"	"06"	567414
	"12 years"	"12"	"2003"	"2003"	"Colorado"	"08"	65515
	"12 years"	"12"	"2003"	"2003"	"Connecticut"	"09"	51500
	"12 years"	"12"	"2003"	"2003"	"Delaware"	"10"	12020
	"12 years"	"12"	"2003"	"2003"	"District of Columbia"	"11"	6607
	"12 years"	"12"	"2003"	"2003"	"Florida"	"12"	229727
	"12 years"	"12"	"2003"	"2003"	"Georgia"	"13"	132155
	"12 years"	"12"	"2003"	"2003"	"Hawaii"	"15"	17825
	"12 years"	"12"	"2003"	"2003"	"Idaho"	"16"	22022
	"12 years"	"12"	"2003"	"2003"	"Illinois"	"17"	188943
	"12 years"	"12"	"2003"	"2003"	"Indiana"	"18"	92361
	"12 years"	"12"	"2003"	"2003"	"Iowa"	"19"	42768
	"12 years"	"12"	"2003"	"2003"	"Kansas"	"20"	40109
	"12 years"	"12"	"2003"	"2003"	"Kentucky"	"21"	58326
	"12 years"	"12"	"2003"	"2003"	"Louisiana"	"22"	69165
	"12 years"	"12"	"2003"	"2003"	"Maine"	"23"	18531
	"12 years"	"12"	"2003"	"2003"	"Maryland"	"24"	84429
	"12 years"	"12"	"2003"	"2003"	"Massachusetts"	"25"	89973
	"12 years"	"12"	"2003"	"2003"	"Michigan"	"26"	157289
	"12 years"	"12"	"2003"	"2003"	"Minnesota"	"27"	75669
	"12 years"	"12"	"2003"	"2003"	"Mississippi"	"28"	44270
	"12 years"	"12"	"2003"	"2003"	"Missouri"	"29"	84766
	"12 years"	"12"	"2003"	"2003"	"Montana"	"30"	13455
	"12 years"	"12"	"2003"	"2003"	"Nebraska"	"31"	25849
	"12 years"	"12"	"2003"	"2003"	"Nevada"	"32"	32635
	"12 years"	"12"	"2003"	"2003"	"New Hampshire"	"33"	19654
	"12 years"	"12"	"2003"	"2003"	"New Jersey"	"34"	125972
	"12 years"	"12"	"2003"	"2003"	"New Mexico"	"35"	29859
