Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,method,mean,lower,upper,attr,min_age,max_age
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.44424132837253,2.69081353779104,4.19766911895402,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,5.02285193720993,4.16179160511681,5.88391226930307,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.90293476528819,3.04916778538139,4.75670174519498,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,5.69177986604527,4.71604617472323,6.66751355736731,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.68291243262222,2.87727533798611,4.48854952725833,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,5.37091396424073,4.45018585608518,6.29164207239629,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,4.20222642822262,3.28298939704892,5.12146345939631,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,6.12824687449131,5.07769026743566,7.17880348154696,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,4.10870860371868,3.20992859665521,5.00748861078214,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,5.9918667137564,4.96468956282674,7.01904386468607,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,4.13799965859882,3.23281223328033,5.04318708391731,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,6.03458283545661,5.00008292080691,7.06908275010631,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,4.06732883777759,3.17760065451374,4.95705702104144,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,5.93152122175898,4.91468901231459,6.94835343120338,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.58937196588293,2.80419684834604,4.37454708341982,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,5.23450078357927,4.33715779210854,6.13184377505,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.30792490711498,2.58431633368357,4.03153348054638,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,4.82405715620934,3.9970759294306,5.65103838298808,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.37856927816902,4.20200724856954,6.55513130776848,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,7.84374686399647,6.49910454445423,9.18838918353873,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,4.48004003517743,3.50003127748236,5.46004879287249,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,6.53339171796707,5.41338170917273,7.65340172676143,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.99322958965347,3.11971061691677,4.86674856239016,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.82345981824464,4.82515242083128,6.82176721565801,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.82937201456551,2.9916968863793,4.66704714275171,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.58450085457469,4.62715785093332,6.54184385821607,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.44424132837253,2.69081353779104,4.19766911895402,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.02285193720993,4.16179160511681,5.88391226930307,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.90293476528819,3.04916778538139,4.75670174519498,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.69177986604527,4.71604617472323,6.66751355736731,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.68291243262222,2.87727533798611,4.48854952725833,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.37091396424073,4.45018585608518,6.29164207239629,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,4.20222642822262,3.28298939704892,5.12146345939631,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,6.12824687449131,5.07769026743566,7.17880348154696,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,4.10870860371868,3.20992859665521,5.00748861078214,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.9918667137564,4.96468956282674,7.01904386468607,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,4.13799965859882,3.23281223328033,5.04318708391731,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,6.03458283545661,5.00008292080691,7.06908275010631,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,4.06732883777759,3.17760065451374,4.95705702104144,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.93152122175898,4.91468901231459,6.94835343120338,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.58937196588293,2.80419684834604,4.37454708341982,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,5.23450078357927,4.33715779210854,6.13184377505,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,3.30792490711498,2.58431633368357,4.03153348054638,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,4.82405715620934,3.9970759294306,5.65103838298808,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.32867560594663,4.1630278171458,6.49432339474745,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,7.77098525867216,6.43881635718551,9.10315416015882,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,4.45249897804194,3.47851482659526,5.42648312948861,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,6.49322767631116,5.38010293180068,7.60635242082164,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.97446871107083,3.10505368052408,4.84388374161757,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.79610020364495,4.80248302587726,6.78971738141266,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.80639925624757,2.97374941894341,4.63904909355172,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.55099891536102,4.59939910129914,6.50259872942292,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.41431932525341,2.66743697285423,4.16120167765259,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,4.97921568266122,4.12563585134788,5.83279551397457,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.87173508817427,3.02479303763614,4.71867713871239,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.6462803369208,4.67834656487724,6.61421410896437,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.65276530814256,2.85372289698637,4.45180771929874,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.32694940770789,4.41375808067226,6.24014073474353,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,4.19018357349997,3.27358091679685,5.10678623020308,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,6.11068437802078,5.0631384846458,7.15823027139577,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,4.08364644659316,3.1903487864009,4.97694410678541,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.95531773461502,4.93440612296674,6.97622934626331,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,4.06617937891461,3.17670263977703,4.95565611805218,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.9298449275838,4.91330008285515,6.94638977231245,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.99147500244693,3.11833984566166,4.86461015923219,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.82090104523509,4.82303229462337,6.81876979584682,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.5457984063578,2.77015500496702,4.32144180774856,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,5.17095600927178,4.28450640768234,6.05740561086123,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,3.22231634588801,2.51743464522501,3.92719804655101,attributable,25,150
2010,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,4.69921133775334,3.89363225128135,5.50479042422535,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,16.9115019396433,16.1797542595626,17.6432496197241,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,17.5619443219373,16.7488913440698,18.293692002018,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,13.7682205466327,13.1724802345188,14.3639608587467,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,14.297767490734,13.6358338106074,14.8935078028479,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,12.6882687224341,12.1392570950211,13.2372803498471,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,13.1762790579123,12.5662661385646,13.7252906853254,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,14.5153804983382,13.8873111498524,15.143449846824,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.0736643636589,14.375809532008,15.7017337121447,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,12.0724213543213,11.5500569687978,12.5947857398449,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,12.5367452525645,11.9563403797606,13.059109638088,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.2454566407235,14.5857974591537,15.9051158222933,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.8318203576744,15.0988657114858,16.4914795392442,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,14.9186970327041,14.2731764880198,15.5642175773884,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.4924930724235,14.7752480227742,16.1380136171078,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,13.4404821192497,12.8589227967822,14.0220414417173,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,13.9574237392209,13.3112467142569,14.5389830616884,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,16.244125811402,15.5412549830241,16.94699663978,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,16.8688998810713,16.0879322939847,17.5717707094493,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,10.2020123916801,9.76057916319395,10.6434456201663,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,10.5943974836678,10.1039161186832,11.035830712154,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,14.7715287424644,14.1323760564924,15.4106814284364,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.3396644633284,14.6294948122484,15.9788171493004,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,27.5280733244958,26.3369547671859,28.7191918818057,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,28.5868453754379,27.2633803117602,29.7779639327478,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.1000061336378,14.4466404836246,15.753371783651,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,15.6807756003162,14.9548137669682,16.3341412503294,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,16.9115019396433,16.1797542595626,17.6432496197241,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,17.5619443219373,16.7488913440698,18.293692002018,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,13.7682205466327,13.1724802345188,14.3639608587467,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,14.297767490734,13.6358338106074,14.8935078028479,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,12.6882687224341,12.1392570950211,13.2372803498471,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,13.1762790579123,12.5662661385646,13.7252906853254,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,14.5153804983382,13.8873111498524,15.143449846824,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.0736643636589,14.375809532008,15.7017337121447,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,12.0724213543213,11.5500569687978,12.5947857398449,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,12.5367452525645,11.9563403797606,13.059109638088,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.2454566407235,14.5857974591537,15.9051158222933,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.8318203576744,15.0988657114858,16.4914795392442,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,14.9186970327041,14.2731764880198,15.5642175773884,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.4924930724235,14.7752480227742,16.1380136171078,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,13.4404821192497,12.8589227967822,14.0220414417173,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,13.9574237392209,13.3112467142569,14.5389830616884,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,16.244125811402,15.5412549830241,16.94699663978,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,16.8688998810713,16.0879322939847,17.5717707094493,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,10.2020123916801,9.76057916319395,10.6434456201663,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,10.5943974836678,10.1039161186832,11.035830712154,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,14.7715287424644,14.1323760564924,15.4106814284364,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.3396644633284,14.6294948122484,15.9788171493004,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,27.5280733244958,26.3369547671859,28.7191918818057,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,28.5868453754379,27.2633803117602,29.7779639327478,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.1000061336378,14.4466404836246,15.753371783651,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,15.6807756003162,14.9548137669682,16.3341412503294,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,16.6814598038087,15.9596658699901,17.4032537376274,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,17.3230544116475,16.521061151849,18.0448483454662,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,13.5711604216917,12.9839467495993,14.1583740937842,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.0931281302183,13.4406684945601,14.6803418023108,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,12.6049051420984,12.0595005926807,13.1503096915162,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,13.0897091860253,12.4837041311167,13.635113735443,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.3346667371152,13.7144167340669,14.9549167401634,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.8860000731581,14.1968334031044,15.5062500762063,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,11.9082542692407,11.3929932672062,12.4235152712751,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,12.3662640488269,11.7937518243441,12.8815250508613,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.9360223810219,14.2897521818431,15.5822925802007,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,15.510484780292,14.7924067812044,16.1567549794708,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.3999179564905,13.7768445833731,15.0229913296078,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.953760954817,14.2614572069088,15.5768343279344,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,12.9620811202961,12.4012218410526,13.5229403995397,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,13.460622701846,12.8374457249087,14.0214819810896,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,15.5902337553133,14.9156563332084,16.2648111774182,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,16.1898581305176,15.4403276615122,16.8644355526225,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,9.57978037795629,9.16527065006396,9.99429010584864,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,9.94823346941615,9.48766710509133,10.3627431973085,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,13.2850855985686,12.7102501640152,13.8599210331221,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,13.7960504292828,13.1573443908901,14.3708858638362,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,23.1553693800793,22.1534543588259,24.1572844013328,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,24.0459605100824,22.9327215975786,25.0478755313358,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,13.5322731303102,12.9467420814026,14.1178041792179,attributable,25,150
2010,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,14.0527451737837,13.4021551194418,14.6382762226913,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.16876703536451,2.73169572014182,3.63315530778862,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,3.46925356458011,2.97754833495458,3.93364183700421,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.72114628252513,2.34581576079753,3.11993496186071,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.97918601621286,2.5569391792693,3.37797469554843,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,1.97291952745374,1.70079269608081,2.26205428578747,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.16000672402262,1.85386403872808,2.44914148235636,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.22957581031733,1.92204811234253,2.55632398941556,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.44100110267501,2.09503244245335,2.76774928177323,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,1.66136058398851,1.4322073999901,1.90483584198683,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,1.81890339798742,1.5611060659892,2.06237865598574,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.14758769986938,1.85136870678395,2.46232038002265,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.35123825761561,2.0179918903945,2.66597093776888,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.38968943698467,2.06007710084885,2.73990254412897,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.61629791807804,2.24548403992524,2.96651102522234,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.3503879878043,2.02619654121061,2.6948413998101,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.57326960733747,2.20855422991956,2.91772301934327,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.30619853808115,1.98810218800099,2.64417591004131,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.52488977876125,2.16703138492107,2.86286715072142,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.32381007674843,2.00328454892106,2.664368450065,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.54417137712974,2.18358015832395,2.88472975044632,attributable,25,150
2010,16,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,2.75545997518008,2.37539653032766,3.15927738533578,attributable,25,150
