"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"65-69 years"	"65-69"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2016"	"2016"	13	57966	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	14	135356	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	13	136006	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	15	136880	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	16	139577	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	21	142385	14.7
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	17	144711	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	17	148549	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	18	152893	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	19	159894	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	18	165650	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	15	168704	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	16	172303	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	22	186174	11.8
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	16	191081	Unreliable
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	20	197337	10.1
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	24	203019	11.8
	"65-69 years"	"65-69"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	27	208994	12.9
	"65-69 years"	"65-69"	"Arizona"	"04"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	12	9092	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	14	177442	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	17	179655	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	14	183696	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	17	189452	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	15	197941	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	18	206817	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	30	216323	13.9
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	16	226287	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	23	241051	9.5
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	15	253672	Unreliable
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	29	262142	11.1
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	64	272640	23.5
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	45	294799	15.3
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	54	307814	17.5
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	73	322719	22.6
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	92	337840	27.2
	"65-69 years"	"65-69"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	92	353765	26.0
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	11	97340	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2004"	"2004"	13	98996	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	13	108420	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	19	113253	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	10	117331	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2010"	"2010"	12	119344	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2011"	"2011"	13	120925	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	13	128536	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	17	131316	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2014"	"2014"	14	134740	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	18	137913	Unreliable
	"65-69 years"	"65-69"	"Arkansas"	"05"	"White"	"2106-3"	"2016"	"2016"	27	141462	19.1
	"65-69 years"	"65-69"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	11	22501	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	17	157336	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	20	164329	12.2
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	33	171121	19.3
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	27	180329	15.0
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	17	186543	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	27	198438	13.6
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	32	216204	14.8
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	37	237880	15.6
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	40	261238	15.3
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	58	284740	20.4
	"65-69 years"	"65-69"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	59	298148	19.8
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2000"	"2000"	12	61582	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2003"	"2003"	11	68448	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2004"	"2004"	17	70049	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2005"	"2005"	16	71158	Unreliable
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2006"	"2006"	21	71488	29.4
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2007"	"2007"	25	72787	34.3
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2008"	"2008"	27	74632	36.2
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2009"	"2009"	28	77319	36.2
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2010"	"2010"	35	78828	44.4
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	31	81353	38.1
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	40	86655	46.2
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	48	92000	52.2
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	50	97725	51.2
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	66	104301	63.3
	"65-69 years"	"65-69"	"California"	"06"	"Black or African American"	"2054-5"	"2016"	"2016"	75	110111	68.1
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	55	792650	6.9
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	73	792325	9.2
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	67	798097	8.4
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	85	815596	10.4
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	93	831986	11.2
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	151	844982	17.9
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	144	858859	16.8
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	151	890795	17.0
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	184	945158	19.5
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	194	989315	19.6
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	236	1022510	23.1
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	249	1070645	23.3
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	270	1167307	23.1
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	336	1225667	27.4
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	376	1284351	29.3
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	459	1340036	34.3
	"65-69 years"	"65-69"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	497	1388494	35.8
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2001"	"2001"	10	115368	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	12	116790	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	10	120094	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	10	124760	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	16	136113	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	13	143915	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2008"	"2008"	23	154153	14.9
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	13	163671	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	21	180875	11.6
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2012"	"2012"	17	202139	Unreliable
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	21	216539	9.7
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2014"	"2014"	22	230538	9.5
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2015"	"2015"	30	244487	12.3
	"65-69 years"	"65-69"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	43	259140	16.6
	"65-69 years"	"65-69"	"Connecticut"	"09"	"White"	"2106-3"	"2008"	"2008"	10	123322	Unreliable
	"65-69 years"	"65-69"	"Connecticut"	"09"	"White"	"2106-3"	"2010"	"2010"	11	134092	Unreliable
	"65-69 years"	"65-69"	"Connecticut"	"09"	"White"	"2106-3"	"2015"	"2015"	13	162465	Unreliable
	"65-69 years"	"65-69"	"Connecticut"	"09"	"White"	"2106-3"	"2016"	"2016"	10	167220	Unreliable
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	24	62592	38.3
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	22	65249	33.7
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	17	68024	Unreliable
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	18	70970	Unreliable
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	23	74445	30.9
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	26	76728	33.9
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	12	79283	Unreliable
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	29	83007	34.9
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	18	86171	Unreliable
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	23	88776	25.9
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	22	93740	23.5
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	24	101750	23.6
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2013"	"2013"	30	108259	27.7
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	32	116647	27.4
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	42	125375	33.5
	"65-69 years"	"65-69"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	41	134765	30.4
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	59	658870	9.0
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	56	657048	8.5
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	79	662657	11.9
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	69	674852	10.2
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	70	697349	10.0
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	100	717836	13.9
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	80	731512	10.9
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	103	755170	13.6
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	104	796393	13.1
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	93	829104	11.2
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	105	849837	12.4
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	106	868723	12.2
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	107	939426	11.4
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	125	969311	12.9
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	114	1010936	11.3
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	160	1055673	15.2
	"65-69 years"	"65-69"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	155	1102729	14.1
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2003"	"2003"	13	53899	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2004"	"2004"	12	55839	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	11	58831	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2006"	"2006"	15	63224	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	14	76130	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2010"	"2010"	15	79226	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2011"	"2011"	21	83951	25.0
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2012"	"2012"	21	91498	23.0
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2013"	"2013"	18	99471	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	18	108409	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2015"	"2015"	22	117281	18.8
	"65-69 years"	"65-69"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2016"	"2016"	20	127396	15.7
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2002"	"2002"	14	190345	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2003"	"2003"	12	195261	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2004"	"2004"	12	200955	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2005"	"2005"	20	208107	9.6
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2006"	"2006"	18	219101	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2007"	"2007"	15	230012	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2008"	"2008"	15	246533	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2009"	"2009"	20	258918	7.7
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2010"	"2010"	26	267136	9.7
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	18	278631	Unreliable
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2012"	"2012"	24	305346	7.9
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2013"	"2013"	24	317915	7.5
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2014"	"2014"	40	330891	12.1
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	41	342372	12.0
	"65-69 years"	"65-69"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	35	353470	9.9
	"65-69 years"	"65-69"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	10	35066	Unreliable
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2004"	"2004"	12	45308	Unreliable
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2008"	"2008"	14	56965	Unreliable
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2012"	"2012"	13	70041	Unreliable
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2013"	"2013"	16	73825	Unreliable
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2014"	"2014"	20	77960	25.7
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2015"	"2015"	18	82152	Unreliable
	"65-69 years"	"65-69"	"Idaho"	"16"	"White"	"2106-3"	"2016"	"2016"	25	87410	28.6
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2002"	"2002"	10	53689	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2003"	"2003"	11	54682	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2005"	"2005"	11	55790	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2007"	"2007"	14	56874	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2008"	"2008"	11	58171	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2009"	"2009"	14	59842	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2012"	"2012"	11	65117	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2014"	"2014"	10	71289	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2015"	"2015"	17	75354	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2016"	"2016"	18	79001	Unreliable
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2000"	"2000"	31	334922	9.3
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2001"	"2001"	39	330204	11.8
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2002"	"2002"	31	329367	9.4
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2003"	"2003"	42	335044	12.5
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2004"	"2004"	46	342020	13.4
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2005"	"2005"	39	344826	11.3
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2006"	"2006"	32	349241	9.2
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2007"	"2007"	37	362354	10.2
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2008"	"2008"	51	381396	13.4
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2009"	"2009"	45	393444	11.4
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2010"	"2010"	40	401704	10.0
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2011"	"2011"	46	412821	11.1
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2012"	"2012"	39	444446	8.8
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2013"	"2013"	42	460442	9.1
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2014"	"2014"	55	479794	11.5
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2015"	"2015"	66	500910	13.2
	"65-69 years"	"65-69"	"Illinois"	"17"	"White"	"2106-3"	"2016"	"2016"	64	523688	12.2
	"65-69 years"	"65-69"	"Indiana"	"18"	"Black or African American"	"2054-5"	"2016"	"2016"	10	22894	Unreliable
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2000"	"2000"	21	188685	11.1
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2001"	"2001"	15	187858	Unreliable
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2002"	"2002"	26	188518	13.8
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2003"	"2003"	33	192369	17.2
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2004"	"2004"	32	197482	16.2
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2005"	"2005"	39	201028	19.4
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2006"	"2006"	34	206730	16.4
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2007"	"2007"	25	214774	11.6
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2008"	"2008"	41	226409	18.1
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2009"	"2009"	37	233614	15.8
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2010"	"2010"	45	239244	18.8
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2011"	"2011"	41	244499	16.8
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2012"	"2012"	45	264323	17.0
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2013"	"2013"	42	273580	15.4
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2014"	"2014"	56	286749	19.5
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2015"	"2015"	64	299355	21.4
	"65-69 years"	"65-69"	"Indiana"	"18"	"White"	"2106-3"	"2016"	"2016"	71	313417	22.7
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2000"	"2000"	14	105413	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2001"	"2001"	11	104553	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2002"	"2002"	11	104653	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2003"	"2003"	13	105395	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2004"	"2004"	14	107328	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2005"	"2005"	20	108327	18.5
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2006"	"2006"	17	109698	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2007"	"2007"	16	112089	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2008"	"2008"	18	116679	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2009"	"2009"	19	119459	Unreliable
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2010"	"2010"	26	121380	21.4
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2011"	"2011"	27	123382	21.9
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2012"	"2012"	26	133138	19.5
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2013"	"2013"	28	139005	20.1
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2014"	"2014"	32	145745	22.0
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2015"	"2015"	34	153635	22.1
	"65-69 years"	"65-69"	"Iowa"	"19"	"White"	"2106-3"	"2016"	"2016"	22	162443	13.5
	"65-69 years"	"65-69"	"Kansas"	"20"	"White"	"2106-3"	"2000"	"2000"	14	84895	Unreliable
