"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"55-59 years"	"55-59"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	271	161488	167.8
	"55-59 years"	"55-59"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	263	166956	157.5
	"55-59 years"	"55-59"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	272	172197	158.0
	"55-59 years"	"55-59"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	262	177442	147.7
	"55-59 years"	"55-59"	"California"	"06"	"Black or African American"	"2054-5"	"2016"	"2016"	295	180372	163.6
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	1571	1184040	132.7
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	1480	1239113	119.4
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	1606	1349485	119.0
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	1633	1408225	116.0
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	1599	1469418	108.8
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	1649	1533472	107.5
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	1710	1589974	107.5
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	1564	1578157	99.1
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	1536	1610173	95.4
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	1544	1652728	93.4
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	1546	1686596	91.7
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	1463	1738591	84.1
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	1546	1785705	86.6
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	1488	1819262	81.8
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	1483	1850739	80.1
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	1531	1878903	81.5
	"55-59 years"	"55-59"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	1477	1889192	78.2
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2002"	"2002"	12	6846	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2004"	"2004"	10	7841	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2005"	"2005"	13	8534	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2006"	"2006"	10	9297	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2007"	"2007"	15	10008	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2008"	"2008"	10	10632	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2009"	"2009"	12	11295	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2010"	"2010"	11	11727	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2011"	"2011"	15	12558	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2012"	"2012"	12	13300	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2013"	"2013"	18	13915	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2014"	"2014"	12	14514	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2015"	"2015"	16	15146	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"Black or African American"	"2054-5"	"2016"	"2016"	16	15389	Unreliable
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	167	183049	91.2
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2001"	"2001"	181	193502	93.5
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	205	214491	95.6
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	202	228397	88.4
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	203	242131	83.8
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	181	258580	70.0
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	212	276340	76.7
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	206	280508	73.4
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2008"	"2008"	198	289239	68.5
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	217	298502	72.7
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2010"	"2010"	198	304261	65.1
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	199	313372	63.5
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2012"	"2012"	215	321273	66.9
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	197	325413	60.5
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2014"	"2014"	207	328852	62.9
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2015"	"2015"	206	333809	61.7
	"55-59 years"	"55-59"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	211	337631	62.5
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2000"	"2000"	27	13097	206.2
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2001"	"2001"	18	13908	Unreliable
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2002"	"2002"	29	14760	196.5
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2003"	"2003"	24	15589	154.0
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2004"	"2004"	23	16458	139.7
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2005"	"2005"	22	17423	126.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2006"	"2006"	24	17977	133.5
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2007"	"2007"	14	18285	Unreliable
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2008"	"2008"	28	18587	150.6
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2009"	"2009"	28	19082	146.7
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2010"	"2010"	16	19632	Unreliable
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2011"	"2011"	18	20791	Unreliable
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2012"	"2012"	21	22083	95.1
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2013"	"2013"	24	23256	103.2
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2014"	"2014"	18	24501	Unreliable
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2015"	"2015"	23	25635	89.7
	"55-59 years"	"55-59"	"Connecticut"	"09"	"Black or African American"	"2054-5"	"2016"	"2016"	23	26354	87.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2000"	"2000"	191	160165	119.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2001"	"2001"	172	166503	103.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2002"	"2002"	183	180730	101.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2003"	"2003"	191	184732	103.4
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2004"	"2004"	160	189830	84.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2005"	"2005"	137	196372	69.8
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2006"	"2006"	153	202643	75.5
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2007"	"2007"	143	198686	72.0
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2008"	"2008"	144	202087	71.3
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2009"	"2009"	148	207973	71.2
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2010"	"2010"	148	212997	69.5
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	129	220751	58.4
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2012"	"2012"	159	226890	70.1
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2013"	"2013"	146	232192	62.9
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2014"	"2014"	135	234622	57.5
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2015"	"2015"	144	236069	61.0
	"55-59 years"	"55-59"	"Connecticut"	"09"	"White"	"2106-3"	"2016"	"2016"	153	236732	64.6
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2000"	"2000"	18	5795	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2001"	"2001"	15	6161	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2003"	"2003"	16	7253	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2004"	"2004"	21	7817	268.6
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2005"	"2005"	12	8580	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2007"	"2007"	17	9788	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2008"	"2008"	11	10156	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2009"	"2009"	17	10491	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2011"	"2011"	12	11409	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2012"	"2012"	17	12042	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2013"	"2013"	11	12663	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2014"	"2014"	13	13135	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2015"	"2015"	15	13766	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"Black or African American"	"2054-5"	"2016"	"2016"	15	14107	Unreliable
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2000"	"2000"	50	32653	153.1
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2001"	"2001"	46	33628	136.8
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2002"	"2002"	46	36605	125.7
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2003"	"2003"	40	38384	104.2
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2004"	"2004"	44	39935	110.2
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2005"	"2005"	56	41758	134.1
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2006"	"2006"	42	43860	95.8
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2007"	"2007"	50	43315	115.4
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2008"	"2008"	60	43750	137.1
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2009"	"2009"	49	44387	110.4
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2010"	"2010"	36	45285	79.5
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2011"	"2011"	49	46762	104.8
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2012"	"2012"	38	48073	79.0
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2013"	"2013"	63	49276	127.9
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2014"	"2014"	53	50307	105.4
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2015"	"2015"	40	51036	78.4
	"55-59 years"	"55-59"	"Delaware"	"10"	"White"	"2106-3"	"2016"	"2016"	42	51468	81.6
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2000"	"2000"	44	16685	263.7
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2001"	"2001"	55	16867	326.1
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2002"	"2002"	54	17567	307.4
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2003"	"2003"	54	18391	293.6
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2004"	"2004"	43	19055	225.7
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2005"	"2005"	49	19877	246.5
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2006"	"2006"	49	20922	234.2
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2007"	"2007"	41	20812	197.0
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2008"	"2008"	57	21012	271.3
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2009"	"2009"	29	21187	136.9
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2010"	"2010"	61	21459	284.3
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2011"	"2011"	41	22152	185.1
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2012"	"2012"	40	22899	174.7
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2013"	"2013"	40	23213	172.3
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2014"	"2014"	53	23304	227.4
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2015"	"2015"	45	23134	194.5
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2016"	"2016"	54	22930	235.5
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"White"	"2106-3"	"2003"	"2003"	12	11827	Unreliable
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"White"	"2106-3"	"2004"	"2004"	12	11983	Unreliable
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"White"	"2106-3"	"2006"	"2006"	10	12649	Unreliable
	"55-59 years"	"55-59"	"District of Columbia"	"11"	"White"	"2106-3"	"2007"	"2007"	12	12133	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	11	15291	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	13	21157	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	13	23802	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	13	28875	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	17	30007	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	16	30971	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	12	32789	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	11	34384	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	11	35995	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	16	39019	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	12	39453	Unreliable
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2000"	"2000"	193	86260	223.7
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	198	91681	216.0
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	172	99550	172.8
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	171	106614	160.4
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	184	115442	159.4
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	176	125715	140.0
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	205	136337	150.4
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	174	143200	121.5
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	208	149937	138.7
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	198	157816	125.5
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	227	163756	138.6
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	182	173527	104.9
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	217	183147	118.5
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2013"	"2013"	222	191213	116.1
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	205	198395	103.3
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	239	204826	116.7
	"55-59 years"	"55-59"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	249	210021	118.6
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	995	718661	138.5
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	1061	751766	141.1
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	1056	817114	129.2
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	1102	852437	129.3
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	1067	895149	119.2
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	1006	942253	106.8
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	1113	982841	113.2
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	1009	975065	103.5
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	1006	975322	103.1
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	969	985853	98.3
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	996	1002100	99.4
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	998	1028314	97.1
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	1037	1055264	98.3
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	996	1079235	92.3
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	1119	1105180	101.3
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	1097	1135812	96.6
	"55-59 years"	"55-59"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	1100	1164592	94.5
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2000"	"2000"	192	79681	241.0
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2001"	"2001"	187	84627	221.0
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2002"	"2002"	179	92821	192.8
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2003"	"2003"	169	100818	167.6
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2004"	"2004"	191	110492	172.9
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	173	122248	141.5
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2006"	"2006"	178	134192	132.6
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2007"	"2007"	181	142303	127.2
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2008"	"2008"	167	149247	111.9
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	156	156732	99.5
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2010"	"2010"	198	161288	122.8
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2011"	"2011"	197	168632	116.8
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2012"	"2012"	159	175959	90.4
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2013"	"2013"	196	182122	107.6
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	190	187980	101.1
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2015"	"2015"	191	195273	97.8
	"55-59 years"	"55-59"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2016"	"2016"	181	201213	90.0
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2000"	"2000"	397	287950	137.9
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2001"	"2001"	414	299675	138.1
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2002"	"2002"	436	326876	133.4
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2003"	"2003"	431	341117	126.3
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2004"	"2004"	382	355703	107.4
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2005"	"2005"	383	372358	102.9
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2006"	"2006"	386	387324	99.7
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2007"	"2007"	380	382406	99.4
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2008"	"2008"	322	383719	83.9
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2009"	"2009"	392	387681	101.1
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2010"	"2010"	335	393395	85.2
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	357	402642	88.7
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2012"	"2012"	347	412866	84.0
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2013"	"2013"	387	420769	92.0
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2014"	"2014"	386	426068	90.6
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	413	431796	95.6
	"55-59 years"	"55-59"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	425	437937	97.0
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	47	40102	117.2
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	46	42687	107.8
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	50	45158	110.7
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	38	47988	79.2
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	48	50216	95.6
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	42	52396	80.2
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	53	54126	97.9
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	51	55866	91.3
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	44	56920	77.3
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	51	58571	87.1
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	42	59461	70.6
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	48	60781	79.0
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	60	61613	97.4
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	47	60925	77.1
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	41	61265	66.9
	"55-59 years"	"55-59"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	44	61708	71.3
