Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age,agr_by,measure3
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,12.7037613076107,12.7037613076107,12.7037613076107,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,45.239509142817,45.239509142817,45.239509142817,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,16.3766357866419,16.3766357866419,16.3766357866419,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,10.7038930291129,10.7038930291129,10.7038930291129,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,23.9485264035158,23.9485264035158,23.9485264035158,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,18.1409623687466,18.1409623687466,18.1409623687466,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,12.4563237573659,12.4563237573659,12.4563237573659,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,57.5849828080112,57.5849828080112,57.5849828080112,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,17.4728920803491,17.4728920803491,17.4728920803491,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,12.5207405045931,12.5207405045931,12.5207405045931,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,44.8483855369917,44.8483855369917,44.8483855369917,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,15.3798887042406,15.3798887042406,15.3798887042406,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,11.3211908135899,11.3211908135899,11.3211908135899,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,19.9730583440676,19.9730583440676,19.9730583440676,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,24.753844426104,24.753844426104,24.753844426104,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,17.9122051852799,17.9122051852799,17.9122051852799,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,64.0259112805132,64.0259112805132,64.0259112805132,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,19.3197477597192,19.3197477597192,19.3197477597192,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,14.4208702947698,14.4208702947698,14.4208702947698,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,38.4884041288269,38.4884041288269,38.4884041288269,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,15.3876075149322,15.3876075149322,15.3876075149322,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,10.7136742097672,10.7136742097672,10.7136742097672,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,20.0093328521115,20.0093328521115,20.0093328521115,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,21.6069899552845,21.6069899552845,21.6069899552845,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,15.6590907363357,15.6590907363357,15.6590907363357,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,49.2372861441593,49.2372861441593,49.2372861441593,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,19.4027567632492,19.4027567632492,19.4027567632492,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,14.4059222846321,14.4059222846321,14.4059222846321,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,38.8785044806313,38.8785044806313,38.8785044806313,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,14.4833729566374,14.4833729566374,14.4833729566374,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,11.0407595397811,11.0407595397811,11.0407595397811,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,15.8793598789106,15.8793598789106,15.8793598789106,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,38.7616128326845,38.7616128326845,38.7616128326845,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,29.5031099809205,29.5031099809205,29.5031099809205,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,79.9777534821459,79.9777534821459,79.9777534821459,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,22.1299432305029,22.1299432305029,22.1299432305029,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,17.3051545566113,17.3051545566113,17.3051545566113,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,36.0675149359248,36.0675149359248,36.0675149359248,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,14.5846636739641,14.5846636739641,14.5846636739641,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,10.622941645555,10.622941645555,10.622941645555,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,16.1467833948124,16.1467833948124,16.1467833948124,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,31.9514314387534,31.9514314387534,31.9514314387534,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,24.7042538285919,24.7042538285919,24.7042538285919,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,61.9977973680993,61.9977973680993,61.9977973680993,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,24.6927925066714,24.6927925066714,24.6927925066714,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,19.6852332634751,19.6852332634751,19.6852332634751,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,42.8338424163485,42.8338424163485,42.8338424163485,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,15.9158526449938,15.9158526449938,15.9158526449938,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,11.439613937036,11.439613937036,11.439613937036,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,21.9812095338883,21.9812095338883,21.9812095338883,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,16.8420575051199,16.8420575051199,16.8420575051199,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,11.9967144407412,11.9967144407412,11.9967144407412,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,30.5731786742625,30.5731786742625,30.5731786742625,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,16.0609446689821,16.0609446689821,16.0609446689821,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,11.5757179113759,11.5757179113759,11.5757179113759,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,23.3271603556669,23.3271603556669,23.3271603556669,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,15.9222319812577,15.9222319812577,15.9222319812577,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,10.7148542031871,10.7148542031871,10.7148542031871,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,22.0403876516833,22.0403876516833,22.0403876516833,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,16.4834847675189,16.4834847675189,16.4834847675189,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,11.0375787474095,11.0375787474095,11.0375787474095,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,27.2468671543379,27.2468671543379,27.2468671543379,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,16.0698380696379,16.0698380696379,16.0698380696379,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,10.8978766659534,10.8978766659534,10.8978766659534,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,23.4096602725602,23.4096602725602,23.4096602725602,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,14.3679629387243,14.3679629387243,14.3679629387243,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,11.1353336612929,11.1353336612929,11.1353336612929,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,1.71766102962119,1.71766102962119,1.71766102962119,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,21.7228829331483,21.7228829331483,21.7228829331483,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,13.209710850442,13.209710850442,13.209710850442,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,72.9889939885662,72.9889939885662,72.9889939885662,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,3.59972112382295,3.59972112382295,3.59972112382295,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,10.6697933751407,10.6697933751407,10.6697933751407,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,-102.629761968057,-102.629761968057,-102.629761968057,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,14.2109510931286,14.2109510931286,14.2109510931286,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,10.6620951830785,10.6620951830785,10.6620951830785,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,0.196170172556441,0.196170172556441,0.196170172556441,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,19.0279786350097,19.0279786350097,19.0279786350097,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,10.9742839810895,10.9742839810895,10.9742839810895,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,46.8745805522872,46.8745805522872,46.8745805522872,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,22.3317125079754,22.3317125079754,22.3317125079754,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,8.72047969618885,8.72047969618885,8.72047969618885,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,78.8887312223686,78.8887312223686,78.8887312223686,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,12.6592960777152,12.6592960777152,12.6592960777152,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,9.9340724324514,9.9340724324514,9.9340724324514,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,2.34961657834674,2.34961657834674,2.34961657834674,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,18.6141936718796,18.6141936718796,18.6141936718796,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,12.88434845123,12.88434845123,12.88434845123,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,48.3412812765415,48.3412812765415,48.3412812765415,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,-3.80089551798269,-3.80089551798269,-3.80089551798269,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,4.73392730269258,4.73392730269258,4.73392730269258,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,-124.777945359792,-124.777945359792,-124.777945359792,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,12.5991579520305,12.5991579520305,12.5991579520305,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,9.42490295483893,9.42490295483893,9.42490295483893,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,1.88514973096067,1.88514973096067,1.88514973096067,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,17.0661362894071,17.0661362894071,17.0661362894071,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,11.3228353166026,11.3228353166026,11.3228353166026,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,36.3851166335066,36.3851166335066,36.3851166335066,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,21.1793196797562,21.1793196797562,21.1793196797562,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,10.7230405847825,10.7230405847825,10.7230405847825,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,68.1526068950506,68.1526068950506,68.1526068950506,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,11.3619844229496,11.3619844229496,11.3619844229496,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,8.98020979954807,8.98020979954807,8.98020979954807,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,1.93864556542045,1.93864556542045,1.93864556542045,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,18.9244727787715,18.9244727787715,18.9244727787715,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,13.9012566521694,13.9012566521694,13.9012566521694,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,43.0045997518731,43.0045997518731,43.0045997518731,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,216.661257663483,216.661257663483,216.661257663483,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,127.261815379268,127.261815379268,127.261815379268,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,1116.75828597087,1116.75828597087,1116.75828597087,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,11.3131485550669,11.3131485550669,11.3131485550669,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,8.50215514737417,8.50215514737417,8.50215514737417,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,1.67345619668803,1.67345619668803,1.67345619668803,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,16.9750165217544,16.9750165217544,16.9750165217544,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,12.1471809115209,12.1471809115209,12.1471809115209,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,32.418628895134,32.418628895134,32.418628895134,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,20.7370632749406,20.7370632749406,20.7370632749406,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,13.2915913956757,13.2915913956757,13.2915913956757,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,52.8473598028254,52.8473598028254,52.8473598028254,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,13.1990865768177,13.1990865768177,13.1990865768177,EPA,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,10.3054429633839,10.3054429633839,10.3054429633839,burnett,attributable,25,150,nation,proportion of disparity to Black or African American attributable
2002,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,1.94785395418912,1.94785395418912,1.94785395418912,di_gee,attributable,25,150,nation,proportion of disparity to Black or African American attributable
