Year,Region,source,Gender.Code,Ethnicity,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper,agr_by,measure3
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,9.86609724792369,9.86609724792369,9.86609724792369,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,6.98692221330225,6.98692221330225,6.98692221330225,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,non metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,1.26879426617405,1.26879426617405,1.26879426617405,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,non metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,9.73350009074103,9.73350009074103,9.73350009074103,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,non metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,7.51792335877463,7.51792335877463,7.51792335877463,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,absolute number,A,GBD,25,150,1.30129105128675,1.30129105128675,1.30129105128675,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,absolute number,A,EPA,25,150,11.1033389835248,11.1033389835248,11.1033389835248,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,absolute number,A,burnett,25,150,8.75404114082443,8.75404114082443,8.75404114082443,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.47841848395137,1.47841848395137,1.47841848395137,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,11.3226862021427,11.3226862021427,11.3226862021427,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,8.57526962889443,8.57526962889443,8.57526962889443,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,1.32441934355229,1.32441934355229,1.32441934355229,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,11.1701531361683,11.1701531361683,11.1701531361683,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,8.8428306368188,8.8428306368188,8.8428306368188,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,absolute number,A,GBD,25,150,1.45902554207061,1.45902554207061,1.45902554207061,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,absolute number,A,EPA,25,150,11.1162421612358,11.1162421612358,11.1162421612358,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,absolute number,A,burnett,25,150,8.21415494967788,8.21415494967788,8.21415494967788,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,1.60192311990276,1.60192311990276,1.60192311990276,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,11.2954271898126,11.2954271898126,11.2954271898126,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,7.71936241792283,7.71936241792283,7.71936241792283,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,1.50953880496138,1.50953880496138,1.50953880496138,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,11.203400730559,11.203400730559,11.203400730559,nation,proportion of disparity to lower educational attainment
2009,United States,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,8.33349042241626,8.33349042241626,8.33349042241626,nation,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.00304834942465,1.00304834942465,1.00304834942465,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.0094878530804,13.0094878530804,13.0094878530804,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.21935156269193,9.21935156269193,9.21935156269193,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.10995091428806,2.10995091428806,2.10995091428806,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,12.9719762856674,12.9719762856674,12.9719762856674,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.29153087954935,9.29153087954935,9.29153087954935,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.7928690889435,1.7928690889435,1.7928690889435,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.0828643843199,13.0828643843199,13.0828643843199,STATEFP,proportion of disparity to lower educational attainment
2010,1,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.57276594224179,9.57276594224179,9.57276594224179,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.21390756684667,1.21390756684667,1.21390756684667,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,12.8830656205867,12.8830656205867,12.8830656205867,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.28040436332482,9.28040436332482,9.28040436332482,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.07393215909252,2.07393215909252,2.07393215909252,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,12.7842060297634,12.7842060297634,12.7842060297634,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.25314338845442,9.25314338845442,9.25314338845442,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.87492644255449,1.87492644255449,1.87492644255449,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,12.6872217806091,12.6872217806091,12.6872217806091,STATEFP,proportion of disparity to lower educational attainment
2010,10,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.51549746772091,9.51549746772091,9.51549746772091,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.20857460285884,1.20857460285884,1.20857460285884,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.4962583991004,13.4962583991004,13.4962583991004,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.06086506519732,9.06086506519732,9.06086506519732,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.07940332977384,2.07940332977384,2.07940332977384,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.5047540160443,13.5047540160443,13.5047540160443,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.16467182921567,9.16467182921567,9.16467182921567,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.07352654712746,2.07352654712746,2.07352654712746,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.5186229090882,13.5186229090882,13.5186229090882,STATEFP,proportion of disparity to lower educational attainment
2010,11,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.24824296892454,9.24824296892454,9.24824296892454,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.735880035811811,0.735880035811811,0.735880035811811,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.4527488472416,10.4527488472416,10.4527488472416,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.74183308512884,7.74183308512884,7.74183308512884,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.49444238785291,1.49444238785291,1.49444238785291,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.55652327548,10.55652327548,10.55652327548,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.59838592946632,7.59838592946632,7.59838592946632,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.21927520753797,1.21927520753797,1.21927520753797,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.271930355987,10.271930355987,10.271930355987,STATEFP,proportion of disparity to lower educational attainment
2010,12,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.65634152327953,7.65634152327953,7.65634152327953,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.627985933003746,0.627985933003746,0.627985933003746,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,12.437864071884,12.437864071884,12.437864071884,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,8.70222728818154,8.70222728818154,8.70222728818154,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.06190993677643,2.06190993677643,2.06190993677643,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,12.8050859174049,12.8050859174049,12.8050859174049,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.33224115639337,9.33224115639337,9.33224115639337,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.86656948008766,1.86656948008766,1.86656948008766,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.1866212857094,13.1866212857094,13.1866212857094,STATEFP,proportion of disparity to lower educational attainment
2010,13,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.64415135264101,9.64415135264101,9.64415135264101,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.126532836956402,0.126532836956402,0.126532836956402,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,5.98743402606973,5.98743402606973,5.98743402606973,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,4.18951847069815,4.18951847069815,4.18951847069815,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.209106382620628,0.209106382620628,0.209106382620628,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,6.02621200873456,6.02621200873456,6.02621200873456,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,4.18608611006631,4.18608611006631,4.18608611006631,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.194999662688031,0.194999662688031,0.194999662688031,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,5.99228353121777,5.99228353121777,5.99228353121777,STATEFP,proportion of disparity to lower educational attainment
2010,15,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,4.1841570980153,4.1841570980153,4.1841570980153,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.145363247355907,0.145363247355907,0.145363247355907,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,6.4273284143575,6.4273284143575,6.4273284143575,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,4.66534479270624,4.66534479270624,4.66534479270624,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.411211382412492,0.411211382412492,0.411211382412492,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,6.4330152356121,6.4330152356121,6.4330152356121,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,4.63786689274426,4.63786689274426,4.63786689274426,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.334920516519145,0.334920516519145,0.334920516519145,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,6.38068756177988,6.38068756177988,6.38068756177988,STATEFP,proportion of disparity to lower educational attainment
2010,16,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,4.66182300311399,4.66182300311399,4.66182300311399,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.04075589418253,1.04075589418253,1.04075589418253,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,14.0744992034257,14.0744992034257,14.0744992034257,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,10.3089063067427,10.3089063067427,10.3089063067427,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.17659478812455,2.17659478812455,2.17659478812455,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.7912368229309,13.7912368229309,13.7912368229309,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,10.1355417680109,10.1355417680109,10.1355417680109,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.90038219576275,1.90038219576275,1.90038219576275,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.8322645659673,13.8322645659673,13.8322645659673,STATEFP,proportion of disparity to lower educational attainment
2010,17,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,10.304521637956,10.304521637956,10.304521637956,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.1761361359394,1.1761361359394,1.1761361359394,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.7554658916775,13.7554658916775,13.7554658916775,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,10.0329216641545,10.0329216641545,10.0329216641545,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.5438490278182,2.5438490278182,2.5438490278182,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.6486733762943,13.6486733762943,13.6486733762943,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,10.0499695951446,10.0499695951446,10.0499695951446,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,2.1499888267694,2.1499888267694,2.1499888267694,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,13.6810787144207,13.6810787144207,13.6810787144207,STATEFP,proportion of disparity to lower educational attainment
2010,18,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,10.1723799357279,10.1723799357279,10.1723799357279,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.863982519123352,0.863982519123352,0.863982519123352,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,11.428676428223,11.428676428223,11.428676428223,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,8.86640257420191,8.86640257420191,8.86640257420191,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.98250655576667,1.98250655576667,1.98250655576667,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,11.3448543693497,11.3448543693497,11.3448543693497,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,8.8871207266067,8.8871207266067,8.8871207266067,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.81536622600039,1.81536622600039,1.81536622600039,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,11.4390085125473,11.4390085125473,11.4390085125473,STATEFP,proportion of disparity to lower educational attainment
2010,19,National Vital Statistics System,All genders,"All, All Origins",some college education but no 4-year college degree,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,9.00493072493019,9.00493072493019,9.00493072493019,STATEFP,proportion of disparity to lower educational attainment
2010,2,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.532871204499695,0.532871204499695,0.532871204499695,STATEFP,proportion of disparity to lower educational attainment
2010,2,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,7.93281320583703,7.93281320583703,7.93281320583703,STATEFP,proportion of disparity to lower educational attainment
2010,2,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,5.24502064390616,5.24502064390616,5.24502064390616,STATEFP,proportion of disparity to lower educational attainment
2010,2,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.719481887489023,0.719481887489023,0.719481887489023,STATEFP,proportion of disparity to lower educational attainment
2010,2,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,7.98359941753394,7.98359941753394,7.98359941753394,STATEFP,proportion of disparity to lower educational attainment
